time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3999310,36.01251,129.31926816666666,60.234854481322344,12.205721977043154,3.5,51.0,,-2.7890625,-11.15625,2.18359375,0.208984375,-0.5546875,-0.0703125,-2.9140625,-20.1640625,6.18359375,1.0
3999311,,,,,,,,0.26171875,-10.046875,1.58203125,0.09765625,-2.12890625,0.763671875,0.15234375,-19.01953125,5.68359375,1.0
3999312,,,,,,,,1.2109375,-9.3515625,1.28515625,-0.658203125,-2.2265625,0.78125,1.109375,-18.328125,5.37890625,1.0
3999313,,,,,,,,0.92578125,-8.30078125,1.26953125,-0.845703125,-2.919921875,1.1328125,0.87890625,-17.33203125,5.26171875,1.0
3999314,,,,,,,,0.3203125,-4.9296875,0.68359375,-0.78515625,-2.609375,1.451171875,0.265625,-14.0,4.61328125,1.0
3999315,,,,,,,,1.1015625,-0.55859375,-0.6875,-1.08984375,-2.34375,1.85546875,0.9921875,-9.66796875,3.15625,1.0
3999316,,,,,,,,1.33203125,1.02734375,-0.80078125,-1.26953125,-2.267578125,2.04296875,1.18359375,-8.09765625,3.00390625,1.0
3999317,,,,,,,,4.37109375,6.09375,-2.19140625,-1.44140625,-2.23046875,2.208984375,4.0546875,-3.1171875,1.43359375,1.0
3999318,,,,,,,,6.89453125,8.015625,-2.3515625,-1.1953125,-2.19140625,1.9921875,6.47265625,-1.2421875,1.1640625,1.0
3999319,,,,,,,,9.390625,10.3984375,-2.34375,-1.02734375,-2.119140625,1.853515625,8.92578125,1.1328125,1.125,1.0
3999320,36.0125125,129.3192715,60.53535072207744,12.483122123903787,4.1000000000000005,50.0,,10.19921875,9.47265625,-3.67578125,0.208984375,-0.5546875,-0.0703125,-2.9140625,-20.1640625,6.18359375,1.0
3999321,,,,,,,,9.81640625,6.0703125,-6.69921875,-0.083984375,-2.201171875,1.3203125,9.19140625,-3.234375,-3.31640625,1.0
3999322,,,,,,,,8.515625,4.5625,-7.10546875,0.20703125,-1.916015625,1.1484375,7.85546875,-4.7265625,-3.69921875,1.0
3999323,,,,,,,,6.1875,5.46484375,-5.68359375,0.2265625,-1.34765625,1.201171875,5.4765625,-3.80859375,-2.24609375,1.0
3999324,,,,,,,,4.140625,6.75,-4.40234375,-0.009765625,-0.91796875,1.19921875,3.3671875,-2.5078125,-0.94140625,1.0
3999325,,,,,,,,-1.14453125,9.73828125,2.35546875,-0.2265625,-0.1015625,1.119140625,-1.99609375,0.48046875,5.80078125,1.0
3999326,,,,,,,,-2.24609375,10.96484375,2.78125,-0.2109375,0.4765625,1.0703125,-3.14453125,1.70703125,6.21875,1.0
3999327,,,,,,,,0.36328125,12.60546875,-1.40625,0.0,1.515625,0.966796875,-0.65234375,3.3515625,2.0078125,1.0
3999328,,,,,,,,2.15625,13.81640625,-4.28125,0.251953125,1.966796875,0.916015625,0.9921875,4.58203125,-0.8671875,1.0
