time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3948600,36.012611,129.31924833333332,58.44681591845006,23.41259248636708,0.0,65535.0,0.0,-0.12109375,-0.02734375,0.0,-0.00390625,0.0546875,0.021484375,-0.50390625,-9.66796875,0.4609375
3948601,,,,,,,,-0.12109375,0.01171875,0.0390625,-0.01171875,0.087890625,0.025390625,-0.58203125,-9.62890625,0.5
3948602,,,,,,,,-0.07421875,0.01171875,0.0,-0.001953125,0.095703125,0.029296875,-0.54296875,-9.62890625,0.4609375
3948603,,,,,,,,-0.11328125,0.01171875,0.046875,-0.01171875,0.095703125,0.02734375,-0.58203125,-9.62890625,0.5
3948604,,,,,,,,-0.11328125,0.01171875,0.0078125,-0.001953125,0.09765625,0.025390625,-0.58203125,-9.62890625,0.4609375
3948605,,,,,,,,-0.14453125,-0.01953125,0.0859375,0.0,0.087890625,0.0234375,-0.62109375,-9.66796875,0.5390625
3948606,,,,,,,,-0.1796875,-0.02734375,0.0859375,-0.005859375,0.08984375,0.017578125,-0.65625,-9.6640625,0.5390625
3948607,,,,,,,,-0.171875,0.01171875,0.046875,-0.009765625,0.0859375,0.01953125,-0.65625,-9.625,0.5
3948608,,,,,,,,-0.13671875,0.01171875,0.0078125,-0.00390625,0.08984375,0.017578125,-0.62109375,-9.62890625,0.4609375
3948609,,,,,,,,-0.13671875,0.01171875,0.046875,0.001953125,0.080078125,0.021484375,-0.62109375,-9.62890625,0.5
3948610,36.012611,129.31924833333332,58.44681591845006,23.41259248636708,0.0,65535.0,,-0.13671875,0.05078125,0.046875,-0.00390625,0.0546875,0.021484375,-0.50390625,-9.66796875,0.4609375
3948611,,,,,,,,-0.12890625,0.05078125,0.046875,-0.001953125,0.078125,0.01953125,-0.62109375,-9.58984375,0.5
3948612,,,,,,,,-0.12890625,0.01171875,0.046875,0.001953125,0.078125,0.01953125,-0.62109375,-9.62890625,0.5
3948613,,,,,,,,-0.1640625,0.01171875,0.046875,0.00390625,0.076171875,0.01953125,-0.65625,-9.625,0.5
3948614,,,,,,,,-0.1640625,0.01171875,0.015625,0.0,0.0703125,0.013671875,-0.65625,-9.625,0.4609375
3948615,,,,,,,,-0.15625,-0.0625,0.09375,0.0,0.064453125,0.015625,-0.65625,-9.703125,0.5390625
3948616,,,,,,,,-0.1484375,-0.0625,0.015625,0.001953125,0.064453125,0.017578125,-0.65625,-9.703125,0.4609375
3948617,,,,,,,,-0.1484375,-0.02734375,0.12890625,-0.0078125,0.056640625,0.013671875,-0.65625,-9.66796875,0.57421875
3948618,,,,,,,,-0.11328125,-0.02734375,0.09375,-0.005859375,0.0625,0.015625,-0.62109375,-9.66796875,0.5390625
3948619,,,,,,,,-0.11328125,-0.02734375,0.0546875,-0.005859375,0.064453125,0.013671875,-0.62109375,-9.66796875,0.5
3948620,36.012611,129.31924833333332,58.44681591845006,23.41259248636708,0.0,65535.0,,-0.11328125,0.01171875,0.015625,-0.00390625,0.0546875,0.021484375,-0.50390625,-9.66796875,0.4609375
3948621,,,,,,,,-0.140625,0.01171875,0.09375,-0.001953125,0.056640625,0.01171875,-0.65625,-9.625,0.5390625
3948622,,,,,,,,-0.10546875,0.01171875,0.0546875,0.0078125,0.05078125,0.01171875,-0.62109375,-9.62890625,0.5
3948623,,,,,,,,-0.140625,0.05078125,0.0546875,0.0,0.044921875,0.005859375,-0.65625,-9.5859375,0.5
3948624,,,,,,,,-0.140625,0.05078125,0.0546875,0.009765625,0.044921875,0.00390625,-0.65625,-9.5859375,0.5
3948625,,,,,,,,-0.1328125,0.01171875,0.09375,-0.001953125,0.037109375,-0.001953125,-0.65625,-9.625,0.5390625
3948626,,,,,,,,-0.10546875,-0.02734375,0.09375,0.0,0.037109375,-0.005859375,-0.62109375,-9.66796875,0.5390625
3948627,,,,,,,,-0.1796875,0.01171875,0.0546875,0.001953125,0.029296875,-0.009765625,-0.6953125,-9.62890625,0.5
3948628,,,,,,,,-0.140625,-0.02734375,0.0546875,0.0,0.029296875,-0.009765625,-0.65625,-9.6640625,0.5
3948629,,,,,,,,0.00390625,-0.02734375,0.0078125,-0.015625,0.01953125,-0.0078125,-0.62109375,-9.66796875,0.5
3948630,36.012611,129.31924816666665,58.431791030176214,23.412592386174307,0.0,65535.0,,0.00390625,-0.03515625,0.0078125,-0.00390625,0.0546875,0.021484375,-0.50390625,-9.66796875,0.4609375
3948631,,,,,,,,0.04296875,0.04296875,-0.03125,0.0,0.01171875,-0.001953125,-0.58203125,-9.58984375,0.4609375
3948632,,,,,,,,0.00390625,0.04296875,0.0078125,-0.005859375,0.009765625,-0.0078125,-0.62109375,-9.58984375,0.5
3948633,,,,,,,,0.00390625,0.04296875,0.0078125,-0.005859375,0.0078125,-0.0078125,-0.62109375,-9.58984375,0.5
3948634,,,,,,,,0.03515625,0.05078125,-0.03125,0.0,0.013671875,-0.009765625,-0.58203125,-9.62890625,0.4609375
3948635,,,,,,,,-0.00390625,0.01171875,-0.03125,-0.001953125,0.005859375,-0.0078125,-0.58203125,-9.70703125,0.5390625
3948636,,,,,,,,0.03515625,-0.0625,0.046875,-0.00390625,0.0,-0.009765625,-0.58203125,-9.70703125,0.5390625
3948637,,,,,,,,-0.00390625,-0.1015625,0.08203125,0.001953125,0.001953125,-0.01171875,-0.62109375,-9.74609375,0.5390625
3948638,,,,,,,,-0.078125,-0.1015625,0.08203125,-0.0078125,0.0,-0.0078125,-0.6953125,-9.66796875,0.5390625
3948639,,,,,,,,-0.0390625,0.01171875,0.015625,-0.01171875,-0.001953125,-0.013671875,-0.65625,-9.625,0.5
