time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4060900,36.0130805,129.32013583333335,138.45352564172268,75.50885173309356,1.1,228.0,0.0,-2.5546875,-2.0,-0.515625,0.23828125,-0.15234375,0.1953125,1.26953125,-7.85546875,1.234375
4060901,,,,,,,,-2.53125,-2.07421875,-0.65625,0.294921875,-0.099609375,0.3203125,-0.609375,-6.69921875,0.3125
4060902,,,,,,,,-2.453125,-2.13671875,-0.6015625,0.23828125,-0.08203125,0.310546875,-0.5703125,-6.81640625,0.390625
4060903,,,,,,,,-2.390625,-2.2109375,-0.54296875,0.1953125,-0.07421875,0.302734375,-0.53125,-6.9296875,0.46484375
4060904,,,,,,,,-2.21484375,-2.37109375,-0.625,0.154296875,-0.064453125,0.283203125,-0.37890625,-7.1171875,0.390625
4060905,,,,,,,,-2.0234375,-2.84375,-0.79296875,0.119140625,-0.0390625,0.22265625,-0.2265625,-7.66015625,0.23828125
4060906,,,,,,,,-1.8828125,-3.08203125,-0.734375,0.10546875,-0.02734375,0.1796875,-0.109375,-7.92578125,0.3125
4060907,,,,,,,,-1.79296875,-3.43359375,-0.47265625,0.08984375,0.0,0.125,-0.03515625,-8.30859375,0.58203125
4060908,,,,,,,,-1.84375,-3.9765625,-0.21484375,0.078125,0.037109375,0.080078125,-0.109375,-8.88671875,0.84765625
4060909,,,,,,,,-1.98046875,-4.59765625,0.0859375,0.072265625,0.064453125,0.05078125,-0.26171875,-9.53125,1.15625
4060910,36.01307966666666,129.32013466666666,138.34835350018662,75.41638403856494,1.3,228.0,,-1.97265625,-5.02734375,0.23046875,0.23828125,-0.15234375,0.1953125,1.26953125,-7.85546875,1.234375
4060911,,,,,,,,-1.7890625,-5.40234375,0.29296875,0.0859375,0.0625,0.041015625,-0.109375,-10.4140625,1.38671875
4060912,,,,,,,,-1.67578125,-5.5078125,0.20703125,0.08984375,0.06640625,0.02734375,0.00390625,-10.53515625,1.30859375
4060913,,,,,,,,-1.54296875,-5.28515625,-0.0390625,0.095703125,0.0546875,-0.017578125,0.12109375,-10.33984375,1.078125
4060914,,,,,,,,-1.5,-5.18359375,-0.11328125,0.095703125,0.0546875,-0.046875,0.15625,-10.26171875,1.00390625
4060915,,,,,,,,-1.19140625,-5.16015625,-0.62109375,0.10546875,0.03125,-0.080078125,0.46484375,-10.2578125,0.50390625
4060916,,,,,,,,-0.83203125,-5.29296875,-0.8203125,0.10546875,0.015625,-0.09765625,0.80859375,-10.41796875,0.3125
4060917,,,,,,,,-0.6796875,-5.390625,-0.8671875,0.107421875,0.01171875,-0.09375,0.9609375,-10.53125,0.2734375
4060918,,,,,,,,-0.25,-5.51171875,-0.8359375,0.103515625,0.0234375,-0.083984375,1.3828125,-10.6796875,0.3125
4060919,,,,,,,,-0.2109375,-5.45703125,-0.91796875,0.103515625,0.05078125,-0.091796875,1.421875,-10.64453125,0.23828125
4060920,36.01307933333333,129.3201335,138.24318048573647,75.379395969476,1.3,233.0,,-0.46484375,-4.9375,-1.15625,0.23828125,-0.15234375,0.1953125,1.15234375,-10.15234375,0.0078125
4060921,,,,,,,,-1.22265625,-4.4140625,-1.39453125,0.095703125,0.275390625,-0.052734375,0.38671875,-9.65234375,-0.22265625
4060922,,,,,,,,-1.671875,-4.03125,-1.34375,0.0859375,0.341796875,-0.009765625,-0.0703125,-9.30859375,-0.1484375
4060923,,,,,,,,-2.23046875,-3.7421875,-0.96484375,0.068359375,0.380859375,0.041015625,-0.64453125,-9.04296875,0.23828125
4060924,,,,,,,,-2.36328125,-4.09375,-0.71484375,0.064453125,0.421875,0.0859375,-0.80078125,-9.421875,0.50390625
4060925,,,,,,,,-2.16015625,-5.33984375,-0.34765625,0.03515625,0.5546875,0.08203125,-0.64453125,-10.71875,0.88671875
4060926,,,,,,,,-0.73046875,-6.53515625,0.94140625,-0.00390625,0.625,0.00390625,0.76953125,-11.94921875,2.19140625
4060927,,,,,,,,0.89453125,-9.796875,1.5390625,-0.03515625,0.765625,-0.130859375,2.37890625,-15.24609375,2.8046875
4060928,,,,,,,,3.23828125,-12.41015625,2.6328125,-0.08203125,0.859375,-0.361328125,4.71484375,-17.88671875,3.9140625
4060929,,,,,,,,4.3515625,-11.53515625,3.046875,-0.1171875,0.859375,-0.45703125,5.828125,-17.0390625,4.3359375
4060930,36.01307883333333,129.32013233333333,138.13800776143995,75.32391469335506,1.3,237.0,,2.46484375,-7.3359375,1.69140625,-0.162109375,0.978515625,-0.5390625,3.94921875,-12.87109375,2.99609375
4060931,,,,,,,,1.69140625,-7.19921875,1.796875,-0.060546875,0.791015625,-0.61328125,1.765625,-12.984375,3.72265625
4060932,,,,,,,,0.265625,-7.4140625,2.41015625,-0.00390625,0.5,-0.55859375,1.23046875,-13.44140625,4.18359375
4060933,,,,,,,,-0.70703125,-8.34765625,3.08984375,0.0625,-0.193359375,-0.318359375,0.80859375,-13.9375,4.41015625
4060934,,,,,,,,-0.21484375,-8.0546875,2.47265625,0.125,-0.484375,-0.166015625,1.30859375,-13.67578125,3.80078125
4060935,,,,,,,,0.87890625,-6.55859375,1.046875,0.12890625,-0.40234375,-0.291015625,2.41796875,-12.21484375,2.3828125
4060936,,,,,,,,0.86328125,-5.43359375,0.46484375,0.08984375,-0.376953125,-0.384765625,2.41796875,-11.1015625,1.80859375
4060937,,,,,,,,0.609375,-4.4140625,0.1953125,0.01171875,-0.515625,-0.498046875,2.1875,-10.109375,1.5390625
4060938,,,,,,,,0.12109375,-4.4296875,0.1640625,-0.05859375,-0.6796875,-0.486328125,1.73046875,-10.15234375,1.5
4060939,,,,,,,,-0.04296875,-4.453125,0.2109375,-0.091796875,-0.705078125,-0.42578125,1.57421875,-10.1875,1.5390625
4060940,36.01307833333333,129.32013133333334,138.0478598351745,75.26843365535301,1.3,239.0,,-0.45703125,-4.12109375,0.12109375,-0.162109375,0.978515625,-0.5390625,3.94921875,-12.87109375,2.99609375
4060941,,,,,,,,-0.59375,-3.66015625,0.06640625,-0.212890625,-0.34765625,-0.314453125,1.078125,-9.45703125,1.34765625
4060942,,,,,,,,-0.6875,-2.7109375,-0.0703125,-0.251953125,-0.22265625,-0.35546875,1.0,-8.5390625,1.1953125
4060943,,,,,,,,-0.6640625,-2.12890625,-0.2265625,-0.265625,-0.212890625,-0.365234375,1.0390625,-7.9609375,1.0390625
4060944,,,,,,,,-0.6875,-1.4375,-0.34765625,-0.30859375,-0.2578125,-0.345703125,1.0390625,-7.3125,0.88671875
4060945,,,,,,,,-0.51171875,-1.0625,-0.5234375,-0.32421875,-0.291015625,-0.337890625,1.23046875,-6.97265625,0.6953125
4060946,,,,,,,,-0.4375,-0.71875,-0.3671875,-0.328125,-0.291015625,-0.341796875,1.34375,-6.6640625,0.8125
4060947,,,,,,,,-0.3359375,-0.45703125,-0.23046875,-0.330078125,-0.267578125,-0.3203125,1.4609375,-6.4296875,0.92578125
4060948,,,,,,,,-0.3046875,-0.2578125,-0.26171875,-0.328125,-0.255859375,-0.31640625,1.5,-6.2421875,0.88671875
4060949,,,,,,,,-0.16796875,-0.2265625,-0.3125,-0.32421875,-0.228515625,-0.298828125,1.65234375,-6.2421875,0.8125
4060950,36.01307766666666,129.32013049999998,137.9727369979756,75.19445964480529,1.2000000000000002,235.0,,0.078125,-0.00390625,-0.55859375,-0.294921875,-0.248046875,-0.28515625,1.921875,-6.046875,0.54296875
4060951,,,,,,,,0.3359375,0.14453125,-0.8046875,-0.27734375,-0.3046875,-0.287109375,2.1875,-5.9296875,0.2734375
4060952,,,,,,,,0.3515625,0.12109375,-0.81640625,-0.263671875,-0.359375,-0.29296875,2.2265625,-5.96875,0.23828125
4060953,,,,,,,,0.2890625,-0.0625,-0.7109375,-0.21875,-0.3828125,-0.265625,2.1875,-6.203125,0.3125
4060954,,,,,,,,0.12890625,-0.25390625,-0.65625,-0.208984375,-0.380859375,-0.240234375,2.03515625,-6.39453125,0.3515625
4060955,,,,,,,,-0.0390625,-0.4609375,-0.53515625,-0.17578125,-0.341796875,-0.1640625,1.8828125,-6.625,0.46484375
4060956,,,,,,,,-0.20703125,-0.58984375,-0.2890625,-0.146484375,-0.291015625,-0.0703125,1.73046875,-6.7734375,0.6953125
4060957,,,,,,,,-0.1640625,-0.61328125,-0.234375,-0.13671875,-0.271484375,-0.03515625,1.765625,-6.8125,0.734375
4060958,,,,,,,,-0.046875,-0.6640625,-0.37890625,-0.11328125,-0.24609375,0.0625,1.8828125,-6.89453125,0.58203125
4060959,,,,,,,,-0.0078125,-0.765625,-0.49609375,-0.111328125,-0.23046875,0.099609375,1.921875,-7.01171875,0.46484375
4060960,36.01307716666667,129.3201293333333,137.86756426971968,75.13897837410728,1.2000000000000002,237.0,,0.15234375,-1.23828125,-0.74609375,-0.294921875,-0.248046875,-0.28515625,1.921875,-6.046875,0.54296875
4060961,,,,,,,,0.19921875,-1.90625,-0.890625,-0.08984375,-0.216796875,0.1640625,2.11328125,-8.1953125,0.046875
4060962,,,,,,,,0.25,-2.41015625,-0.69140625,-0.087890625,-0.228515625,0.16796875,2.1484375,-8.73046875,0.23828125
4060963,,,,,,,,0.10546875,-3.11328125,-0.45703125,-0.091796875,-0.1953125,0.1796875,1.99609375,-9.45703125,0.46484375
4060964,,,,,,,,0.0078125,-3.55078125,-0.06640625,-0.08984375,-0.146484375,0.216796875,1.8828125,-9.91796875,0.84765625
4060965,,,,,,,,-0.078125,-3.62890625,0.1796875,-0.07421875,-0.0625,0.30859375,1.765625,-10.03515625,1.078125
4060966,,,,,,,,-0.0625,-3.640625,0.21875,-0.072265625,-0.046875,0.32421875,1.765625,-10.0703125,1.1171875
4060967,,,,,,,,0.0,-3.6953125,0.07421875,-0.0625,-0.044921875,0.365234375,1.8046875,-10.1484375,0.96484375
4060968,,,,,,,,0.1015625,-3.5859375,-0.26171875,-0.06640625,-0.078125,0.3828125,1.8828125,-10.0703125,0.62109375
4060969,,,,,,,,0.171875,-3.79296875,-0.6015625,-0.076171875,-0.119140625,0.384765625,1.921875,-10.296875,0.2734375
4060970,36.01307633333333,129.32012833333334,137.77741692176468,75.04651092255786,1.4000000000000001,232.0,,0.0390625,-4.0234375,-0.71484375,-0.294921875,-0.248046875,-0.28515625,1.765625,-10.57421875,0.16015625
4060971,,,,,,,,-0.38671875,-4.40625,-0.66015625,-0.109375,-0.154296875,0.322265625,1.30859375,-10.9921875,0.19921875
4060972,,,,,,,,-0.7109375,-4.53515625,-0.61328125,-0.107421875,-0.12109375,0.322265625,0.9609375,-11.140625,0.23828125
4060973,,,,,,,,-0.921875,-4.59765625,-0.4140625,-0.099609375,-0.08984375,0.337890625,0.734375,-11.21875,0.4296875
4060974,,,,,,,,-1.07421875,-4.328125,0.12890625,-0.087890625,-0.0078125,0.388671875,0.54296875,-10.9921875,0.96484375
4060975,,,,,,,,-1.05078125,-3.875,0.28125,-0.078125,0.044921875,0.365234375,0.54296875,-10.5703125,1.1171875
4060976,,,,,,,,-0.828125,-3.58203125,0.328125,-0.078125,0.08203125,0.302734375,0.734375,-10.30078125,1.15625
4060977,,,,,,,,-0.39453125,-4.5078125,0.375,-0.07421875,0.095703125,0.236328125,1.15234375,-11.26171875,1.1953125
4060978,,,,,,,,-0.22265625,-5.0390625,0.48828125,-0.0703125,0.09765625,0.185546875,1.30859375,-11.80078125,1.30859375
4060979,,,,,,,,-0.63671875,-6.80859375,0.83203125,-0.07421875,0.107421875,0.091796875,0.88671875,-13.59375,1.65234375
4060980,36.013075666666666,129.32012716666668,137.6722444805848,74.97253644586492,1.3,233.0,,-2.84375,-5.703125,2.640625,-0.08984375,0.267578125,0.0,-1.3359375,-12.52734375,3.453125
4060981,,,,,,,,-3.6015625,-5.11328125,2.94921875,-0.107421875,0.484375,-0.056640625,-2.1015625,-11.94921875,3.76171875
4060982,,,,,,,,-3.6015625,-5.2890625,3.140625,-0.091796875,0.54296875,-0.0390625,-2.1015625,-12.14453125,3.953125
4060983,,,,,,,,-3.5546875,-5.2265625,3.62890625,-0.046875,0.478515625,0.03515625,-2.0625,-12.10546875,4.44921875
4060984,,,,,,,,-2.66796875,-4.7734375,3.859375,-0.0390625,0.12890625,-0.03125,-1.18359375,-11.6796875,4.6796875
4060985,,,,,,,,-1.01171875,-4.63671875,3.74609375,-0.095703125,0.09765625,-0.212890625,0.46484375,-11.56640625,4.56640625
4060986,,,,,,,,-0.56640625,-4.7421875,3.515625,-0.1171875,0.06640625,-0.2421875,0.92578125,-11.6796875,4.3359375
4060987,,,,,,,,-0.23828125,-4.60546875,2.91015625,-0.119140625,-0.208984375,-0.326171875,1.26953125,-11.5625,3.72265625
4060988,,,,,,,,-0.8359375,-4.54296875,2.88671875,-0.08984375,-0.298828125,-0.3125,0.6953125,-11.52734375,3.68359375
4060989,,,,,,,,-1.19140625,-4.57421875,2.92578125,-0.0703125,-0.3046875,-0.25390625,0.34765625,-11.56640625,3.72265625
4060990,36.013074833333334,129.32012633333335,137.5971219296453,74.88006923294616,1.3,229.0,,-1.46484375,-4.55078125,3.1171875,-0.08984375,0.267578125,0.0,0.08203125,-11.5625,3.9140625
4060991,,,,,,,,-1.6640625,-4.6875,3.0859375,0.03125,-0.169921875,-0.029296875,-0.109375,-11.71875,3.875
