time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4163800,36.01251,129.31937166666665,69.56532208600771,12.205790907298727,1.0,45.0,0.0,3.81640625,-7.015625,-0.57421875,-0.078125,-0.1796875,0.140625,0.92578125,-9.9140625,0.92578125
4163801,,,,,,,,3.84765625,-7.24609375,-0.4609375,-0.03125,-0.09375,0.232421875,0.92578125,-10.03125,1.0390625
4163802,,,,,,,,3.79296875,-7.34375,-0.53515625,-0.048828125,-0.099609375,0.240234375,0.88671875,-10.19140625,0.96484375
4163803,,,,,,,,3.69921875,-7.45703125,-0.61328125,-0.064453125,-0.09765625,0.216796875,0.80859375,-10.33984375,0.88671875
4163804,,,,,,,,3.65234375,-7.49609375,-0.57421875,-0.078125,-0.103515625,0.177734375,0.76953125,-10.4140625,0.92578125
4163805,,,,,,,,3.66796875,-7.66015625,-0.53515625,-0.095703125,-0.115234375,0.103515625,0.80859375,-10.640625,0.96484375
4163806,,,,,,,,3.875,-7.69921875,-0.8359375,-0.11328125,-0.08984375,0.072265625,1.0390625,-10.71875,0.65625
4163807,,,,,,,,3.97265625,-7.61328125,-0.98046875,-0.123046875,-0.0390625,0.03515625,1.15234375,-10.6796875,0.50390625
4163808,,,,,,,,4.1875,-7.3359375,-1.046875,-0.142578125,0.0078125,-0.01953125,1.3828125,-10.453125,0.4296875
4163809,,,,,,,,4.2421875,-6.953125,-1.125,-0.158203125,0.064453125,-0.087890625,1.4609375,-10.11328125,0.3515625
4163810,36.01251066666667,129.31937166666665,69.56532150039023,12.279763730257212,1.0,45.0,,4.609375,-6.484375,-1.1875,-0.158203125,0.125,-0.138671875,0.92578125,-9.9140625,0.92578125
4163811,,,,,,,,4.85546875,-6.62109375,-1.140625,-0.166015625,0.169921875,-0.140625,2.11328125,-9.87890625,0.3125
4163812,,,,,,,,4.875,-7.6875,-1.0859375,-0.15234375,0.21875,-0.123046875,2.1484375,-10.9921875,0.3515625
4163813,,,,,,,,4.625,-8.59765625,-1.22265625,-0.146484375,0.27734375,-0.091796875,1.921875,-11.94921875,0.19921875
4163814,,,,,,,,3.61328125,-9.125,-1.0546875,-0.150390625,0.40625,-0.04296875,0.92578125,-12.5234375,0.3515625
4163815,,,,,,,,2.453125,-8.38671875,0.00390625,-0.146484375,0.583984375,0.021484375,-0.2265625,-11.828125,1.38671875
4163816,,,,,,,,2.29296875,-8.1796875,0.35546875,-0.150390625,0.6796875,0.0546875,-0.37890625,-11.640625,1.73046875
4163817,,,,,,,,1.98828125,-8.2109375,1.19140625,-0.1171875,0.82421875,0.08984375,-0.68359375,-11.72265625,2.53515625
4163818,,,,,,,,1.22265625,-8.70703125,1.90234375,-0.044921875,0.787109375,0.197265625,-1.44921875,-12.25390625,3.22265625
4163819,,,,,,,,0.8671875,-8.63671875,2.03515625,-0.02734375,0.55859375,0.318359375,-1.796875,-12.21484375,3.33984375
4163820,36.01251183333333,129.31937183333332,69.58034538268106,12.409216286196411,1.1,39.0,,1.4140625,-8.37109375,2.28125,-0.044921875,0.388671875,0.375,-1.2578125,-11.984375,3.5703125
4163821,,,,,,,,2.1796875,-8.60546875,2.71875,-0.078125,0.412109375,0.2890625,-0.4921875,-12.25390625,3.9921875
4163822,,,,,,,,2.28515625,-8.60546875,2.84765625,-0.1015625,0.291015625,0.052734375,-0.37890625,-12.25390625,4.10546875
4163823,,,,,,,,2.39453125,-8.328125,2.7109375,-0.103515625,0.05859375,0.037109375,-0.1875,-11.984375,3.80078125
4163824,,,,,,,,2.453125,-8.09765625,2.44921875,-0.099609375,-0.07421875,0.1171875,0.00390625,-11.52734375,3.453125
4163825,,,,,,,,2.62890625,-7.5625,2.10546875,-0.0859375,-0.109375,0.193359375,0.00390625,-11.1796875,3.22265625
4163826,,,,,,,,2.62109375,-7.35546875,1.98828125,-0.07421875,-0.119140625,0.212890625,0.00390625,-11.1015625,3.109375
4163827,,,,,,,,2.46875,-7.16015625,1.76171875,-0.037109375,-0.16796875,0.216796875,-0.1484375,-11.0234375,2.91796875
4163828,,,,,,,,2.33984375,-7.19921875,1.484375,0.0234375,-0.21875,0.1953125,-0.26171875,-11.1015625,2.7265625
4163829,,,,,,,,2.24609375,-7.08203125,1.32421875,0.103515625,-0.205078125,0.138671875,-0.33984375,-11.0234375,2.57421875
4163830,36.012513,129.31937250000001,69.64044398865384,12.538669200412741,1.2000000000000002,42.0,,2.4140625,-6.1796875,0.85546875,0.17578125,-0.13671875,0.087890625,-0.1484375,-10.1875,2.11328125
4163831,,,,,,,,2.63671875,-5.6015625,0.5703125,0.208984375,-0.080078125,0.041015625,0.08203125,-9.65234375,1.84375
4163832,,,,,,,,2.96484375,-4.890625,0.14453125,0.22265625,-0.076171875,0.0234375,0.42578125,-8.96484375,1.42578125
4163833,,,,,,,,3.140625,-4.26953125,-0.2109375,0.224609375,-0.107421875,0.03125,0.6171875,-8.38671875,1.078125
4163834,,,,,,,,3.09375,-3.73046875,-0.46484375,0.228515625,-0.142578125,0.060546875,0.578125,-7.88671875,0.84765625
4163835,,,,,,,,3.0703125,-3.46875,-0.5859375,0.224609375,-0.15625,0.095703125,0.578125,-7.65625,0.734375
4163836,,,,,,,,2.98828125,-3.1484375,-0.5546875,0.2265625,-0.14453125,0.1015625,0.50390625,-7.3515625,0.7734375
4163837,,,,,,,,2.93359375,-2.92578125,-0.609375,0.23046875,-0.13671875,0.119140625,0.46484375,-7.16015625,0.734375
4163838,,,,,,,,2.80859375,-2.65625,-0.77734375,0.248046875,-0.125,0.138671875,0.34765625,-6.9296875,0.58203125
4163839,,,,,,,,2.640625,-2.51171875,-0.87109375,0.263671875,-0.12890625,0.140625,0.1953125,-6.81640625,0.50390625
4163840,36.0125135,129.31937233333335,69.62541864184578,12.594148697663655,0.9,42.0,,2.25,-2.3359375,-1.03125,0.294921875,-0.126953125,0.13671875,-0.1875,-6.6640625,0.3515625
4163841,,,,,,,,1.9296875,-2.2890625,-1.1015625,0.3046875,-0.13671875,0.12109375,-0.4921875,-6.66796875,0.3125
4163842,,,,,,,,1.5,-2.37109375,-1.1171875,0.30859375,-0.125,0.1171875,-0.9140625,-6.7734375,0.3125
4163843,,,,,,,,1.453125,-2.43359375,-1.0859375,0.302734375,-0.123046875,0.12109375,-0.953125,-6.85546875,0.3515625
4163844,,,,,,,,1.484375,-2.5,-1.109375,0.2734375,-0.119140625,0.154296875,-0.9140625,-6.97265625,0.3515625
