time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
678000,36.013524833333335,129.31964483333334,94.18993824677125,124.81115784195237,0.8,45.0,0.0,-0.36328125,-2.171875,0.83984375,-0.626953125,1.107421875,-0.26953125,-0.30078125,-11.76171875,2.11328125
678001,,,,,,,,-0.2578125,-1.43359375,0.59765625,-0.662109375,1.177734375,-0.265625,-0.1875,-11.02734375,1.80859375
678002,,,,,,,,-0.1953125,-0.1953125,0.69140625,-0.650390625,1.23046875,-0.236328125,-0.109375,-9.80859375,1.80859375
678003,,,,,,,,-0.15625,0.265625,0.69921875,-0.515625,1.306640625,-0.248046875,-0.0703125,-9.34765625,1.76953125
678004,,,,,,,,0.171875,-0.42578125,-0.2265625,-0.271484375,1.4140625,-0.25390625,0.2734375,-10.03515625,0.8125
678005,,,,,,,,1.3828125,-2.5703125,0.0078125,0.142578125,1.49609375,-0.291015625,1.5,-12.18359375,1.0390625
678006,,,,,,,,2.0546875,-3.7265625,1.328125,0.306640625,1.48046875,-0.3203125,2.1875,-13.33203125,2.3828125
678007,,,,,,,,2.26953125,-4.796875,1.91015625,0.318359375,1.423828125,-0.349609375,2.41796875,-14.3984375,2.99609375
678008,,,,,,,,2.0546875,-5.91015625,3.07421875,0.05859375,1.376953125,-0.384765625,2.2265625,-15.51171875,4.18359375
678009,,,,,,,,0.84375,-6.0234375,3.1640625,-0.34375,1.322265625,-0.3515625,1.0390625,-15.62890625,4.2578125
678010,36.013525333333334,129.319646,94.29511065448916,124.86663859537285,0.9,49.0,,0.015625,-5.328125,1.1875,-0.45703125,1.16796875,-0.330078125,0.234375,-14.94140625,2.2265625
678011,,,,,,,,0.28515625,-3.75,0.81640625,-0.271484375,1.095703125,-0.36328125,0.54296875,-13.3671875,1.80859375
678012,,,,,,,,-0.20703125,-1.01953125,0.02734375,-0.044921875,1.416015625,-0.353515625,0.08203125,-10.64453125,1.00390625
678013,,,,,,,,-0.29296875,-0.71484375,-0.1640625,0.107421875,1.4921875,-0.3515625,0.00390625,-10.3359375,0.8125
678014,,,,,,,,-0.23828125,-0.33984375,-0.375,0.498046875,1.583984375,-0.279296875,0.08203125,-9.95703125,0.65625
678015,,,,,,,,0.05859375,-0.109375,-0.48828125,0.560546875,1.57421875,-0.22265625,0.38671875,-9.73046875,0.58203125
678016,,,,,,,,0.17578125,-0.109375,-0.62890625,0.62890625,1.642578125,-0.185546875,0.50390625,-9.73046875,0.46484375
678017,,,,,,,,0.40625,-0.1953125,-0.859375,0.755859375,1.9375,-0.107421875,0.734375,-9.80859375,0.3125
678018,,,,,,,,0.3828125,-0.15625,-1.04296875,0.779296875,2.0546875,-0.064453125,0.6953125,-9.765625,0.16015625
678019,,,,,,,,0.21484375,0.2578125,-1.09765625,0.744140625,2.208984375,-0.03125,0.50390625,-9.34375,0.19921875
678020,36.01352583333333,129.31964666666667,94.35520891869612,124.92211886622964,0.8,47.0,,0.19140625,0.52734375,-1.13671875,-0.45703125,1.16796875,-0.330078125,0.46484375,-9.0703125,0.19921875
678021,,,,,,,,0.34375,1.0859375,-1.46875,0.607421875,2.197265625,-0.07421875,0.578125,-8.5,-0.03125
678022,,,,,,,,0.54296875,1.5,-1.5390625,0.59765625,2.193359375,-0.08984375,0.76953125,-8.08203125,-0.0703125
678023,,,,,,,,0.7578125,1.796875,-1.5625,0.59375,2.236328125,-0.125,0.9609375,-7.77734375,-0.03125
678024,,,,,,,,0.8515625,1.98828125,-1.48046875,0.58984375,2.26171875,-0.138671875,1.0390625,-7.58203125,0.08203125
678025,,,,,,,,0.98828125,1.8359375,-1.38671875,0.580078125,2.291015625,-0.17578125,1.15234375,-7.73828125,0.23828125
678026,,,,,,,,1.21875,1.7109375,-0.953125,0.5703125,2.279296875,-0.1953125,1.3828125,-7.8515625,0.6953125
678027,,,,,,,,1.640625,1.66015625,-0.75390625,0.470703125,2.306640625,-0.25390625,1.765625,-7.8828125,1.00390625
678028,,,,,,,,1.7265625,1.7265625,-0.83203125,0.45703125,2.38671875,-0.283203125,1.84375,-7.8125,0.96484375
678029,,,,,,,,1.7578125,2.36328125,-1.140625,0.484375,2.515625,-0.3203125,1.84375,-7.15625,0.734375
678030,36.0135265,129.31964766666667,94.44535641292384,124.99609266950435,0.9,46.0,,1.8125,2.625,-1.1484375,0.525390625,2.6015625,-0.33203125,1.8828125,-6.890625,0.7734375
678031,,,,,,,,1.48046875,2.8828125,-1.35546875,0.591796875,2.701171875,-0.349609375,1.53515625,-6.625,0.62109375
678032,,,,,,,,1.3359375,2.9140625,-1.50390625,0.623046875,2.765625,-0.36328125,1.3828125,-6.5859375,0.50390625
678033,,,,,,,,1.015625,3.015625,-1.796875,0.70703125,2.8828125,-0.369140625,1.0390625,-6.47265625,0.2734375
678034,,,,,,,,0.65625,2.578125,-2.1328125,0.7578125,3.00390625,-0.388671875,0.65625,-6.89453125,0.0078125
678035,,,,,,,,0.39453125,2.0546875,-2.28125,0.7890625,3.146484375,-0.39453125,0.34765625,-7.390625,-0.03125
678036,,,,,,,,-0.22265625,0.4609375,-2.3125,0.771484375,3.193359375,-0.384765625,-0.30078125,-8.96484375,0.0078125
678037,,,,,,,,-0.4296875,-0.04296875,-2.421875,0.74609375,3.2109375,-0.380859375,-0.53125,-9.45703125,-0.0703125
678038,,,,,,,,-1.15625,-0.98046875,-2.53125,0.693359375,3.220703125,-0.369140625,-1.296875,-10.37890625,-0.109375
678039,,,,,,,,-2.21484375,-1.484375,-2.4375,0.6640625,3.224609375,-0.35546875,-2.37109375,-10.875,0.0078125
678040,36.01352716666667,129.31964883333333,94.55052861927639,125.07006663620994,1.0,47.0,,-3.5546875,-1.01171875,-1.89453125,0.525390625,2.6015625,-0.33203125,-3.7890625,-10.37890625,0.62109375
678041,,,,,,,,-4.890625,0.390625,-1.015625,0.310546875,3.41796875,-0.248046875,-5.203125,-8.9609375,1.5390625
678042,,,,,,,,-5.05078125,-0.390625,-0.265625,0.236328125,3.53515625,-0.138671875,-5.51171875,-9.7265625,2.3046875
678043,,,,,,,,-5.08984375,-1.88671875,0.38671875,0.294921875,3.53125,-0.119140625,-5.58984375,-11.21875,2.95703125
678044,,,,,,,,-5.65234375,-4.23046875,1.6328125,0.4609375,3.51171875,-0.09375,-6.23828125,-13.5546875,4.21875
678045,,,,,,,,-6.1875,-4.8125,2.0703125,0.587890625,3.533203125,-0.095703125,-6.8125,-14.1328125,4.6796875
678046,,,,,,,,-6.265625,-4.89453125,1.98828125,0.71875,3.5078125,-0.078125,-6.9296875,-14.203125,4.60546875
678047,,,,,,,,-6.4296875,-3.65625,1.703125,0.87109375,3.39453125,-0.03125,-7.1953125,-12.9453125,4.375
678048,,,,,,,,-6.3515625,-2.8359375,1.5390625,0.806640625,3.2265625,-0.00390625,-7.1953125,-12.1015625,4.2578125
678049,,,,,,,,-6.07421875,-1.12890625,0.7734375,0.64453125,3.130859375,0.01171875,-7.00390625,-10.375,3.53125
678050,36.013527999999994,129.31965016666666,94.67072533831669,125.16253397108888,1.2000000000000002,47.0,,-5.828125,-0.64453125,0.44140625,0.572265625,2.935546875,-0.0078125,-6.8515625,-9.87890625,3.22265625
678051,,,,,,,,-4.90234375,-0.26953125,0.234375,0.623046875,2.806640625,-0.02734375,-5.97265625,-9.49609375,3.03125
678052,,,,,,,,-3.3046875,0.2578125,-0.46875,1.056640625,2.43359375,-0.107421875,-4.515625,-8.921875,2.421875
678053,,,,,,,,-2.8125,0.51171875,-0.6171875,1.0859375,2.326171875,-0.1171875,-4.0546875,-8.6484375,2.3046875
678054,,,,,,,,-2.20703125,0.953125,-0.953125,1.083984375,2.20703125,-0.125,-3.48046875,-8.19921875,2.0
678055,,,,,,,,-1.44140625,1.71875,-1.62109375,0.873046875,1.962890625,-0.17578125,-2.79296875,-7.39453125,1.42578125
678056,,,,,,,,-1.2265625,1.94140625,-1.69140625,0.828125,1.896484375,-0.1875,-2.6015625,-7.15625,1.38671875
678057,,,,,,,,-1.01171875,2.1171875,-1.83203125,0.7890625,1.8359375,-0.20703125,-2.41015625,-6.96875,1.26953125
678058,,,,,,,,-0.52734375,2.64453125,-1.9609375,0.771484375,1.796875,-0.234375,-1.94921875,-6.4296875,1.15625
678059,,,,,,,,-0.87890625,3.14453125,-1.671875,0.6171875,1.666015625,-0.4296875,-2.37109375,-5.89453125,1.5390625
678060,36.01352816666667,129.3196505,94.7007745672567,125.18102750478057,0.6000000000000001,49.0,,-1.3203125,2.97265625,-1.609375,0.486328125,1.666015625,-0.544921875,-2.828125,-6.046875,1.6171875
678061,,,,,,,,-2.04296875,2.359375,-1.92578125,0.328125,1.6875,-0.638671875,-3.55859375,-6.66796875,1.30859375
678062,,,,,,,,-2.2734375,2.16796875,-1.93359375,0.2578125,1.69921875,-0.671875,-3.7890625,-6.85546875,1.30859375
678063,,,,,,,,-2.9140625,1.51953125,-1.6875,0.138671875,1.7578125,-0.724609375,-4.4375,-7.5,1.5390625
678064,,,,,,,,-3.23828125,0.5703125,-1.09765625,0.06640625,1.779296875,-0.71875,-4.74609375,-8.46484375,2.11328125
678065,,,,,,,,-3.390625,-0.265625,-0.68359375,0.044921875,1.7578125,-0.685546875,-4.8984375,-9.30859375,2.49609375
678066,,,,,,,,-3.390625,-0.44921875,-0.59765625,0.041015625,1.744140625,-0.66796875,-4.8984375,-9.4921875,2.57421875
678067,,,,,,,,-3.078125,-0.47265625,-0.66015625,-0.09375,1.76953125,-0.599609375,-4.59375,-9.53125,2.45703125
678068,,,,,,,,-2.65625,-0.1953125,-0.8125,-0.20703125,1.763671875,-0.55859375,-4.171875,-9.265625,2.265625
678069,,,,,,,,-2.5234375,-0.11328125,-0.90234375,-0.2421875,1.759765625,-0.53515625,-4.0546875,-9.1875,2.15234375
