time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4125200,36.01307166666666,129.32012083333333,137.10130899743078,74.52869054394336,1.3,233.0,0.0,-1.3671875,-3.15234375,-0.53125,0.05859375,-0.07421875,0.201171875,0.2734375,-9.3828125,1.00390625
4125201,,,,,,,,-1.6953125,-3.70703125,-0.2421875,0.041015625,0.46484375,0.0625,-0.53125,-10.03515625,1.0390625
4125202,,,,,,,,-1.41015625,-5.75,-0.44140625,0.04296875,0.529296875,0.087890625,-0.26171875,-12.10546875,0.84765625
4125203,,,,,,,,-0.66015625,-7.15234375,-0.1796875,0.037109375,0.55859375,0.0859375,0.46484375,-13.51953125,1.1171875
4125204,,,,,,,,1.078125,-8.0078125,1.65234375,0.0234375,0.607421875,0.033203125,2.1875,-14.3984375,2.95703125
4125205,,,,,,,,3.2109375,-8.62890625,2.47265625,-0.017578125,0.873046875,-0.1953125,4.296875,-15.046875,3.80078125
4125206,,,,,,,,2.7890625,-7.38671875,2.72265625,-0.00390625,0.986328125,-0.3203125,3.875,-13.8203125,4.06640625
4125207,,,,,,,,2.08984375,-6.67578125,2.5546875,0.029296875,0.908203125,-0.36328125,3.18359375,-13.13671875,3.9140625
4125208,,,,,,,,1.01171875,-6.69140625,2.5078125,0.05859375,0.732421875,-0.212890625,2.11328125,-13.17578125,3.875
4125209,,,,,,,,-0.1328125,-7.31640625,3.17578125,0.1015625,0.279296875,0.029296875,0.46484375,-14.1328125,4.796875
4125210,36.013071,129.32011966666667,136.99613654459583,74.45471607407372,1.3,234.0,,-1.3671875,-3.15234375,-0.53125,0.1328125,-0.046875,0.037109375,-0.0703125,-14.3203125,4.21875
4125211,,,,,,,,-1.03515625,-7.6171875,2.421875,0.125,-0.138671875,-0.025390625,0.3125,-13.7890625,3.5703125
4125212,,,,,,,,0.08203125,-6.015625,1.57421875,0.09375,-0.19140625,-0.0546875,1.15234375,-12.6015625,2.99609375
4125213,,,,,,,,0.19140625,-5.421875,1.296875,0.06640625,-0.25390625,-0.099609375,1.26953125,-12.02734375,2.7265625
