time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4171800,36.01307533333333,129.3201155,136.62050903972187,74.93553361148612,1.0,225.0,0.0,2.0625,-2.921875,-1.11328125,0.19921875,-0.13671875,0.076171875,-0.2265625,-7.39453125,0.58203125
4171801,,,,,,,,2.0859375,-2.97265625,-1.07421875,0.05078125,-0.140625,-0.013671875,-0.1875,-7.46484375,0.62109375
4171802,,,,,,,,2.22265625,-3.125,-1.16015625,0.025390625,-0.109375,-0.009765625,-0.03515625,-7.66015625,0.54296875
4171803,,,,,,,,2.27734375,-3.2109375,-1.20703125,0.001953125,-0.10546875,-0.0234375,0.04296875,-7.7734375,0.50390625
4171804,,,,,,,,2.3828125,-3.36328125,-1.28125,0.001953125,-0.091796875,-0.033203125,0.15625,-7.9609375,0.4296875
4171805,,,,,,,,2.3984375,-3.4453125,-1.25390625,-0.005859375,-0.09765625,-0.03515625,0.1953125,-8.08203125,0.46484375
4171806,,,,,,,,2.56640625,-3.66796875,-1.2890625,-0.001953125,-0.087890625,-0.03515625,0.38671875,-8.34375,0.4296875
4171807,,,,,,,,2.4765625,-3.97265625,-1.21484375,0.009765625,-0.072265625,-0.029296875,0.3125,-8.69140625,0.50390625
4171808,,,,,,,,2.34375,-4.33203125,-1.14453125,0.029296875,-0.0390625,-0.0234375,0.1953125,-9.07421875,0.58203125
4171809,,,,,,,,2.08984375,-4.90625,-1.03125,0.04296875,0.001953125,-0.029296875,-0.03515625,-9.6875,0.6953125
4171810,36.01307466666666,129.32011483333332,136.56041098758834,74.86155984881727,1.2000000000000002,227.0,,2.12890625,-5.48828125,-0.9921875,0.19921875,-0.13671875,0.076171875,0.00390625,-10.296875,0.734375
4171811,,,,,,,,2.10546875,-5.9765625,-0.9921875,0.087890625,0.138671875,-0.02734375,0.00390625,-10.83984375,0.734375
4171812,,,,,,,,2.09765625,-6.0859375,-1.03125,0.099609375,0.1640625,-0.03515625,0.00390625,-10.953125,0.6953125
4171813,,,,,,,,2.19921875,-6.359375,-0.953125,0.11328125,0.216796875,-0.064453125,0.12109375,-11.26171875,0.7734375
4171814,,,,,,,,2.3359375,-6.328125,-0.953125,0.119140625,0.25,-0.078125,0.2734375,-11.2578125,0.7734375
4171815,,,,,,,,2.6640625,-6.04296875,-1.10546875,0.123046875,0.267578125,-0.0703125,0.6171875,-11.0234375,0.62109375
4171816,,,,,,,,2.734375,-5.9140625,-1.11328125,0.1171875,0.26171875,-0.06640625,0.6953125,-10.9140625,0.62109375
4171817,,,,,,,,2.49609375,-5.203125,-1.22265625,0.111328125,0.25,-0.0546875,0.46484375,-10.23046875,0.50390625
4171818,,,,,,,,2.2109375,-5.28515625,-1.296875,0.10546875,0.23046875,-0.046875,0.1953125,-10.33984375,0.4296875
4171819,,,,,,,,2.08984375,-5.61328125,-1.296875,0.103515625,0.234375,-0.04296875,0.08203125,-10.6796875,0.4296875
4171820,36.013073999999996,129.32011400000002,136.48528813615079,74.78758585171383,1.3,228.0,,2.1953125,-7.0390625,-1.3359375,0.19921875,-0.13671875,0.076171875,0.00390625,-10.296875,0.734375
4171821,,,,,,,,2.49609375,-8.04296875,-1.0390625,0.126953125,0.21484375,0.0,0.50390625,-13.171875,0.6953125
4171822,,,,,,,,3.3984375,-8.625,0.2265625,0.138671875,0.267578125,-0.021484375,1.421875,-13.7890625,1.9609375
4171823,,,,,,,,3.890625,-8.68359375,0.6484375,0.130859375,0.33984375,-0.06640625,1.921875,-13.86328125,2.3828125
4171824,,,,,,,,4.9921875,-8.546875,1.26171875,0.107421875,0.560546875,-0.203125,3.03125,-13.75,2.99609375
4171825,,,,,,,,5.12890625,-7.47265625,1.54296875,0.09375,0.763671875,-0.345703125,3.18359375,-12.7109375,3.26171875
4171826,,,,,,,,4.67578125,-6.0,1.55859375,0.0859375,0.771484375,-0.49609375,2.76171875,-11.30078125,3.26171875
4171827,,,,,,,,4.453125,-5.83984375,1.64453125,0.07421875,0.646484375,-0.400390625,2.5703125,-11.18359375,3.33984375
4171828,,,,,,,,3.2109375,-6.703125,2.140625,0.076171875,0.55859375,-0.310546875,1.34375,-12.06640625,3.8359375
4171829,,,,,,,,2.62109375,-6.98046875,2.2578125,0.091796875,0.01171875,0.01171875,-0.03515625,-12.83203125,4.10546875
4171830,36.013073500000004,129.32011366666666,136.45523939529193,74.7321057640682,1.2000000000000002,226.0,,2.1953125,-7.0390625,-1.3359375,0.08984375,-0.2109375,0.001953125,0.38671875,-12.33203125,3.4921875
4171831,,,,,,,,2.62109375,-6.5546875,1.58203125,0.083984375,-0.228515625,-0.056640625,1.4609375,-11.18359375,2.87890625
