time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4068500,36.012530999999996,129.3193565,68.19803740964417,14.535924075171991,1.3,42.0,0.0,3.9765625,-8.74609375,3.62109375,-0.078125,0.412109375,0.384765625,2.265625,-11.0234375,1.6171875
4068501,,,,,,,,3.4453125,-7.52734375,2.890625,-0.2578125,-0.34375,-0.087890625,0.15625,-10.72265625,4.2578125
4068502,,,,,,,,3.30859375,-6.9453125,2.05078125,-0.224609375,-0.30078125,0.16015625,0.04296875,-10.1875,3.41796875
4068503,,,,,,,,3.22265625,-7.48046875,1.7734375,-0.146484375,-0.259765625,0.296875,-0.03515625,-10.76171875,3.1484375
4068504,,,,,,,,2.671875,-8.0546875,1.83984375,-0.04296875,-0.232421875,0.208984375,-0.5703125,-11.375,3.22265625
4068505,,,,,,,,2.84765625,-7.68359375,1.51953125,0.09375,-0.052734375,0.041015625,-0.37890625,-11.0625,2.91796875
4068506,,,,,,,,3.0234375,-6.87109375,1.08984375,0.154296875,0.09765625,0.09765625,-0.1875,-10.30078125,2.49609375
4068507,,,,,,,,3.21484375,-6.296875,0.9765625,0.181640625,0.138671875,0.09765625,0.00390625,-9.76953125,2.3828125
4068508,,,,,,,,3.46875,-5.53125,0.66015625,0.1875,0.11328125,0.05078125,0.2734375,-9.0390625,2.07421875
4068509,,,,,,,,3.69140625,-4.9921875,0.34765625,0.19140625,0.091796875,0.0390625,0.50390625,-8.5390625,1.76953125
4068510,36.0125315,129.31935716666666,68.25813659127442,14.591404159092075,1.3,42.0,,3.75,-4.2265625,0.03125,-0.078125,0.412109375,0.384765625,0.578125,-7.81640625,1.4609375
4068511,,,,,,,,3.66015625,-3.83984375,-0.08984375,0.208984375,0.015625,0.052734375,0.50390625,-7.4609375,1.34765625
4068512,,,,,,,,3.53515625,-3.6328125,-0.09765625,0.216796875,0.0,0.044921875,0.38671875,-7.2734375,1.34765625
4068513,,,,,,,,3.20703125,-3.03515625,-0.421875,0.234375,-0.03515625,0.052734375,0.08203125,-6.73828125,1.0390625
4068514,,,,,,,,3.046875,-2.765625,-0.50390625,0.248046875,-0.052734375,0.09375,-0.0703125,-6.5078125,0.96484375
4068515,,,,,,,,2.73046875,-2.62109375,-0.7109375,0.265625,-0.076171875,0.103515625,-0.37890625,-6.390625,0.7734375
4068516,,,,,,,,2.5234375,-2.51171875,-0.765625,0.28125,-0.095703125,0.0859375,-0.5703125,-6.31640625,0.734375
4068517,,,,,,,,2.28515625,-2.51953125,-0.90234375,0.283203125,-0.126953125,0.056640625,-0.80078125,-6.35546875,0.62109375
4068518,,,,,,,,2.26953125,-2.53515625,-0.8671875,0.279296875,-0.123046875,0.037109375,-0.80078125,-6.39453125,0.65625
4068519,,,,,,,,2.26171875,-2.609375,-1.00390625,0.267578125,-0.13671875,0.001953125,-0.80078125,-6.51171875,0.54296875
4068520,36.012532,129.31935766666666,68.30321087200177,14.646884125920199,1.1,42.0,,2.29296875,-2.6796875,-0.97265625,0.255859375,-0.13671875,-0.0234375,0.578125,-7.81640625,1.4609375
4068521,,,,,,,,2.30859375,-2.91015625,-0.94140625,0.234375,-0.140625,-0.048828125,-0.72265625,-6.8515625,0.62109375
4068522,,,,,,,,2.32421875,-3.03125,-0.890625,0.205078125,-0.140625,-0.083984375,-0.68359375,-7.01171875,0.6953125
4068523,,,,,,,,2.390625,-3.08203125,-0.859375,0.19921875,-0.138671875,-0.099609375,-0.609375,-7.08203125,0.734375
4068524,,,,,,,,2.40625,-3.28125,-0.8359375,0.16015625,-0.14453125,-0.111328125,-0.5703125,-7.31640625,0.7734375
4068525,,,,,,,,2.421875,-3.3125,-0.8046875,0.12109375,-0.134765625,-0.134765625,-0.53125,-7.390625,0.8125
4068526,,,,,,,,2.328125,-3.2734375,-0.8203125,0.076171875,-0.1328125,-0.130859375,-0.609375,-7.390625,0.8125
