time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4091800,36.0130745,129.32011883333334,136.9210064869425,74.84307225384141,1.2000000000000002,235.0,0.0,3.6328125,-10.27734375,-1.0859375,0.12109375,0.541015625,-0.064453125,0.6171875,-9.91796875,0.3515625
4091801,,,,,,,,3.48828125,-11.2890625,-0.80859375,0.1015625,0.634765625,-0.041015625,0.46484375,-10.9921875,0.62109375
4091802,,,,,,,,3.41015625,-12.65234375,-0.44921875,0.087890625,0.68359375,0.00390625,0.38671875,-12.41015625,0.96484375
4091803,,,,,,,,4.40625,-14.92578125,0.953125,0.072265625,0.73046875,0.068359375,1.3828125,-14.7421875,2.34375
4091804,,,,,,,,6.8203125,-16.78515625,2.2421875,0.052734375,0.859375,0.095703125,3.796875,-16.65625,3.609375
4091805,,,,,,,,8.58984375,-16.2421875,2.72265625,0.04296875,1.080078125,0.001953125,5.55859375,-16.1640625,4.06640625
4091806,,,,,,,,7.48046875,-14.0234375,2.2578125,0.046875,1.21875,-0.21484375,4.44921875,-14.015625,3.5703125
4091807,,,,,,,,5.80078125,-13.34765625,2.25,0.064453125,1.166015625,-0.345703125,2.76171875,-13.40234375,3.53125
4091808,,,,,,,,3.7265625,-13.05078125,3.09375,0.07421875,0.87109375,-0.248046875,0.6953125,-13.171875,4.3359375
4091809,,,,,,,,2.953125,-13.0703125,3.37109375,0.0703125,0.310546875,0.01171875,-0.0703125,-13.25390625,4.60546875
4091810,36.01307383333334,129.32011766666668,136.81583403600828,74.7690977874854,1.2000000000000002,236.0,,3.54296875,-11.5078125,1.97265625,0.169921875,-0.4375,0.28515625,0.54296875,-11.796875,3.22265625
4091811,,,,,,,,4.16796875,-10.203125,1.3984375,0.154296875,-0.591796875,0.08203125,1.19140625,-10.5703125,2.6875
4091812,,,,,,,,4.390625,-9.7109375,1.046875,0.13671875,-0.615234375,-0.02734375,1.421875,-10.11328125,2.34375
4091813,,,,,,,,4.25390625,-9.65625,0.86328125,0.0703125,-0.615234375,-0.185546875,1.30859375,-10.11328125,2.19140625
4091814,,,,,,,,4.0,-9.78515625,1.0390625,-0.00390625,-0.619140625,-0.22265625,1.078125,-10.30078125,2.3828125
4091815,,,,,,,,4.0234375,-9.71484375,1.12890625,-0.076171875,-0.544921875,-0.2265625,1.1171875,-10.30078125,2.49609375
4091816,,,,,,,,4.0078125,-9.68359375,1.11328125,-0.115234375,-0.44921875,-0.248046875,1.1171875,-10.30078125,2.49609375
4091817,,,,,,,,4.06640625,-9.19140625,0.76171875,-0.177734375,-0.197265625,-0.298828125,1.19140625,-9.87890625,2.15234375
4091818,,,,,,,,3.9765625,-8.35546875,0.1796875,-0.234375,-0.03125,-0.34375,1.1171875,-9.109375,1.578125
4091819,,,,,,,,3.921875,-8.1640625,0.0625,-0.2578125,-0.009765625,-0.33984375,1.078125,-8.96484375,1.4609375
4091820,36.013073166666665,129.32011633333335,136.69563678301841,74.69512308693542,1.3,237.0,,3.75390625,-7.51953125,-0.2421875,0.169921875,-0.4375,0.28515625,0.92578125,-8.38671875,1.15625
4091821,,,,,,,,3.62109375,-6.98828125,-0.25,-0.263671875,-0.166015625,-0.314453125,0.80859375,-7.92578125,1.15625
4091822,,,,,,,,3.59765625,-6.61328125,-0.328125,-0.23828125,-0.21875,-0.30859375,0.80859375,-7.6171875,1.078125
4091823,,,,,,,,3.57421875,-6.234375,-0.34375,-0.22265625,-0.20703125,-0.314453125,0.80859375,-7.31640625,1.078125
4091824,,,,,,,,3.7890625,-5.4453125,-0.53515625,-0.20703125,-0.205078125,-0.302734375,1.0390625,-6.5859375,0.88671875
4091825,,,,,,,,3.95703125,-5.11328125,-0.703125,-0.208984375,-0.22265625,-0.2734375,1.23046875,-6.3125,0.734375
4091826,,,,,,,,4.09375,-4.9609375,-0.703125,-0.208984375,-0.234375,-0.259765625,1.3828125,-6.20703125,0.734375
4091827,,,,,,,,4.5,-4.62890625,-0.6640625,-0.208984375,-0.26171875,-0.21875,1.8046875,-5.93359375,0.7734375
4091828,,,,,,,,4.8828125,-4.58203125,-0.52734375,-0.185546875,-0.291015625,-0.15625,2.2265625,-5.97265625,0.92578125
4091829,,,,,,,,4.97265625,-4.78125,-0.48828125,-0.1640625,-0.27734375,-0.140625,2.33984375,-6.2421875,0.96484375
4091830,36.013073,129.3201155,136.62051306632813,74.676628711365,1.1,239.0,,4.9140625,-4.9609375,-0.57421875,-0.134765625,-0.2578125,-0.13671875,2.3046875,-6.47265625,0.88671875
4091831,,,,,,,,4.859375,-5.0234375,-0.65625,-0.107421875,-0.2421875,-0.130859375,2.265625,-6.58984375,0.8125
4091832,,,,,,,,4.75,-4.9609375,-0.62890625,-0.083984375,-0.216796875,-0.130859375,2.1875,-6.5859375,0.84765625
4091833,,,,,,,,4.734375,-4.9921875,-0.671875,-0.041015625,-0.205078125,-0.130859375,2.1875,-6.6640625,0.8125
4091834,,,,,,,,4.58984375,-4.97265625,-0.75,0.005859375,-0.216796875,-0.103515625,2.07421875,-6.6953125,0.734375
4091835,,,,,,,,4.34375,-5.1875,-0.91796875,0.0390625,-0.228515625,-0.05859375,1.84375,-6.96875,0.58203125
4091836,,,,,,,,4.2734375,-5.33203125,-0.95703125,0.064453125,-0.228515625,0.0,1.8046875,-7.15625,0.54296875
4091837,,,,,,,,4.06640625,-5.5546875,-1.05078125,0.06640625,-0.208984375,0.05859375,1.61328125,-7.43359375,0.46484375
4091838,,,,,,,,3.97265625,-5.734375,-0.97265625,0.056640625,-0.177734375,0.111328125,1.53515625,-7.66015625,0.54296875
4091839,,,,,,,,3.8828125,-6.04296875,-0.8671875,0.033203125,-0.140625,0.158203125,1.4609375,-8.00390625,0.65625
4091840,36.013072333333334,129.32011466666665,136.54539021213895,74.60265471487882,1.2000000000000002,238.0,,4.01171875,-6.2265625,-0.75,-0.134765625,-0.2578125,-0.13671875,2.3046875,-6.47265625,0.88671875
4091841,,,,,,,,4.08203125,-6.64453125,-0.64453125,-0.001953125,-0.1015625,0.26953125,1.69140625,-8.69140625,0.88671875
4091842,,,,,,,,4.06640625,-6.98046875,-0.56640625,-0.013671875,-0.078125,0.294921875,1.69140625,-9.07421875,0.96484375
4091843,,,,,,,,4.08984375,-7.36328125,-0.3359375,-0.015625,-0.052734375,0.294921875,1.73046875,-9.4921875,1.1953125
4091844,,,,,,,,3.96484375,-7.5234375,-0.22265625,-0.025390625,-0.02734375,0.294921875,1.61328125,-9.69140625,1.30859375
4091845,,,,,,,,4.07421875,-7.66796875,-0.0703125,-0.03125,-0.009765625,0.30859375,1.73046875,-9.87890625,1.4609375
4091846,,,,,,,,4.1484375,-7.73046875,-0.03125,-0.03125,0.0078125,0.322265625,1.8046875,-9.95703125,1.5
4091847,,,,,,,,4.25,-7.73046875,-0.10546875,-0.029296875,0.03125,0.34375,1.921875,-9.99609375,1.42578125
4091848,,,,,,,,4.1171875,-7.69140625,-0.4140625,-0.03125,0.037109375,0.34375,1.8046875,-9.99609375,1.1171875
4091849,,,,,,,,3.7734375,-7.95703125,-0.8359375,-0.0390625,0.05859375,0.298828125,1.4609375,-10.296875,0.6953125
4091850,36.01307166666666,129.32011400000002,136.4852921586639,74.52868095163491,1.2000000000000002,235.0,,3.61328125,-8.33984375,-0.90234375,-0.134765625,-0.2578125,-0.13671875,2.3046875,-6.47265625,0.88671875
4091851,,,,,,,,3.44140625,-8.27734375,-0.7421875,-0.064453125,0.166015625,0.16796875,1.15234375,-10.71875,0.7734375
4091852,,,,,,,,3.390625,-7.734375,-0.51171875,-0.0703125,0.25390625,0.119140625,1.1171875,-10.2265625,1.00390625
4091853,,,,,,,,3.45703125,-7.5546875,-0.46875,-0.072265625,0.302734375,0.099609375,1.19140625,-10.0703125,1.0390625
4091854,,,,,,,,4.21484375,-7.32421875,-0.18359375,-0.0546875,0.3515625,0.08984375,1.95703125,-9.875,1.30859375
4091855,,,,,,,,4.40625,-7.66015625,-0.21484375,-0.037109375,0.359375,0.107421875,2.3046875,-10.76171875,1.15625
