time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
4109400,36.013084000000006,129.32013833333335,138.6788915003498,75.8972126389553,1.2000000000000002,231.0,0.0,-0.93359375,-3.21484375,2.125,0.134765625,-0.087890625,-0.005859375,0.80859375,-12.67578125,3.109375
4109401,,,,,,,,-0.51171875,-2.6796875,1.8046875,0.087890625,-0.154296875,-0.13671875,1.23046875,-12.14453125,2.8046875
4109402,,,,,,,,-0.2578125,-1.8359375,1.11328125,0.01171875,-0.28125,-0.298828125,1.5,-10.9921875,1.8828125
4109403,,,,,,,,-0.3203125,-1.33984375,0.73046875,-0.04296875,-0.3828125,-0.36328125,1.421875,-10.609375,1.38671875
4109404,,,,,,,,-0.3203125,-1.1171875,0.27734375,-0.12890625,-0.44921875,-0.361328125,1.57421875,-10.53515625,1.15625
4109405,,,,,,,,-0.0859375,-1.1171875,0.2578125,-0.205078125,-0.451171875,-0.3515625,1.765625,-10.5703125,1.234375
4109406,,,,,,,,-0.3828125,-1.0390625,0.2890625,-0.265625,-0.353515625,-0.416015625,1.5,-10.4921875,1.234375
4109407,,,,,,,,-0.64453125,-0.703125,0.2734375,-0.30078125,-0.22265625,-0.517578125,1.26953125,-10.15234375,1.1953125
4109408,,,,,,,,-0.8828125,-0.08203125,0.1875,-0.326171875,-0.142578125,-0.544921875,1.078125,-9.53125,1.078125
4109409,,,,,,,,-0.890625,0.63671875,-0.046875,-0.3359375,-0.1640625,-0.474609375,1.1171875,-8.50390625,0.734375
4109410,36.013083333333334,129.32013783333332,138.6338182676568,75.82323909799841,1.0,230.0,,-0.93359375,-3.21484375,2.125,-0.326171875,-0.248046875,-0.40625,1.15234375,-7.8125,0.58203125
4109411,,,,,,,,-0.93359375,1.81640625,-0.29296875,-0.330078125,-0.34375,-0.380859375,1.1171875,-7.2734375,0.4296875
4109412,,,,,,,,-1.0078125,2.1640625,-0.328125,-0.328125,-0.375,-0.373046875,1.078125,-7.19921875,0.390625
4109413,,,,,,,,-1.078125,2.5390625,-0.4140625,-0.337890625,-0.408203125,-0.3515625,1.078125,-6.89453125,0.3125
4109414,,,,,,,,-1.0546875,2.65234375,-0.390625,-0.341796875,-0.412109375,-0.333984375,1.1171875,-6.77734375,0.3125
4109415,,,,,,,,-0.8125,3.10546875,-0.2734375,-0.35546875,-0.40625,-0.3046875,1.3828125,-6.31640625,0.390625
4109416,,,,,,,,-0.4453125,3.1796875,-0.12109375,-0.361328125,-0.3359375,-0.271484375,1.8046875,-6.24609375,0.46484375
4109417,,,,,,,,-0.3359375,3.14453125,-0.1796875,-0.34765625,-0.318359375,-0.271484375,1.921875,-6.27734375,0.390625
4109418,,,,,,,,-0.32421875,2.953125,-0.21875,-0.333984375,-0.310546875,-0.271484375,1.95703125,-6.46875,0.3125
4109419,,,,,,,,-0.3671875,2.8671875,-0.2421875,-0.326171875,-0.3046875,-0.28125,1.921875,-6.55078125,0.2734375
4109420,36.01308266666667,129.32013700000002,138.55869544427782,75.74926508423114,0.9,229.0,,-0.4296875,2.67578125,-0.15625,-0.326171875,-0.248046875,-0.40625,1.15234375,-7.8125,0.58203125
