time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3347200,36.0133055,129.31995016666667,121.71555329770611,100.47443406389891,2.1,282.0,166.0,4.13671875,0.859375,-3.07421875,-0.138671875,0.443359375,0.50390625,356.0,355.9888888888889,356.02222222222224
3347201,,,,,,,,4.13671875,0.859375,-3.07421875,-0.138671875,0.443359375,0.50390625,356.0,355.9888888888889,356.02222222222224
3347202,,,,,,,,4.13671875,0.859375,-3.07421875,-0.599609375,0.421875,0.787109375,356.0,355.9888888888889,356.02222222222224
3347203,,,,,,,,4.13671875,0.859375,-3.07421875,-0.599609375,0.421875,0.787109375,356.0,355.9888888888889,356.02222222222224
3347204,,,,,,,,4.13671875,0.859375,-3.07421875,-2.1484375,-1.4453125,0.931640625,356.0,355.9888888888889,356.02222222222224
3347205,,,,,,,,4.13671875,0.859375,-3.07421875,-2.1484375,-1.4453125,0.931640625,356.0,356.0,356.0111111111111
3347206,,,,,,,,4.13671875,0.859375,-3.07421875,-2.076171875,-1.806640625,0.990234375,356.0,356.0,356.0111111111111
3347207,,,,,,,,4.13671875,0.859375,-3.07421875,-2.076171875,-1.806640625,0.990234375,356.0,356.0,356.0111111111111
3347208,,,,,,,,4.13671875,0.859375,-3.07421875,-1.75,-1.76953125,1.078125,356.0,356.0,356.0111111111111
3347209,,,,,,,,4.13671875,0.859375,-3.07421875,-1.75,-1.76953125,1.078125,356.0,356.0,356.0111111111111
3347210,36.01330566666666,129.31994583333332,121.3249093696676,100.49292186676345,2.2,276.0,,4.13671875,0.859375,-3.07421875,-1.568359375,-1.3984375,0.935546875,356.0,356.0,356.0111111111111
3347211,,,,,,,,4.13671875,0.859375,-3.07421875,-1.568359375,-1.3984375,0.935546875,356.0,356.0,356.0111111111111
3347212,,,,,,,,4.13671875,0.859375,-3.07421875,-1.36328125,-1.033203125,0.48046875,356.0,356.0,356.0111111111111
3347213,,,,,,,,4.13671875,0.859375,-3.07421875,-1.36328125,-1.033203125,0.48046875,356.0,356.0,356.0111111111111
3347214,,,,,,,,4.13671875,0.859375,-3.07421875,-0.984375,-0.9375,0.37109375,356.0,356.0,356.0111111111111
3347215,,,,,,,,-2.83984375,4.0546875,-3.98828125,-0.984375,-0.9375,0.37109375,356.0,356.0,356.0111111111111
3347216,,,,,,,,-2.83984375,4.0546875,-3.98828125,-0.984375,-0.9375,0.37109375,356.0,356.0,356.0111111111111
3347217,,,,,,,,-2.83984375,4.0546875,-3.98828125,-0.205078125,-0.7421875,0.203125,356.0,356.0,356.0111111111111
3347218,,,,,,,,-2.83984375,4.0546875,-3.98828125,-0.205078125,-0.7421875,0.203125,356.0,356.0,356.0111111111111
3347219,,,,,,,,-2.83984375,4.0546875,-3.98828125,0.275390625,-0.703125,-0.166015625,356.0,356.0,356.0111111111111
