time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3336800,36.01357866666667,129.31969166666667,98.4118162387738,130.78451051748104,1.1,202.0,166.0,-0.3046875,-5.34765625,4.62890625,-0.4453125,0.083984375,-0.609375,356.0111111111111,356.0,356.0111111111111
3336801,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.4453125,0.083984375,-0.609375,356.0111111111111,356.0,356.0111111111111
3336802,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.4453125,0.083984375,-0.609375,356.0111111111111,356.0,356.0111111111111
3336803,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.626953125,0.126953125,-0.826171875,356.0111111111111,356.0,356.0111111111111
3336804,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.1796875,0.095703125,0.529296875,356.0111111111111,356.0,356.0111111111111
3336805,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.1796875,0.095703125,0.529296875,356.0111111111111,356.0,356.0111111111111
3336806,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.068359375,0.3046875,0.919921875,356.0111111111111,356.0,356.0111111111111
3336807,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.068359375,0.3046875,0.919921875,356.0111111111111,356.0,356.0111111111111
3336808,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.009765625,0.369140625,1.08203125,356.0111111111111,356.0,356.0111111111111
3336809,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.009765625,0.369140625,1.08203125,356.0111111111111,356.0,356.0111111111111
3336810,36.01357733333334,129.31969116666667,98.36674378159529,130.63656434271323,1.3,201.0,,-0.3046875,-5.34765625,4.62890625,0.140625,0.21875,1.384765625,356.0111111111111,356.0,356.0111111111111
3336811,,,,,,,,-0.3046875,-5.34765625,4.62890625,0.140625,0.21875,1.384765625,356.0111111111111,356.0,356.0111111111111
3336812,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.142578125,1.490234375,1.833984375,356.0111111111111,356.0,356.0111111111111
3336813,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.142578125,1.490234375,1.833984375,356.0111111111111,356.0,356.0111111111111
3336814,,,,,,,,-0.3046875,-5.34765625,4.62890625,-0.20703125,1.83203125,0.775390625,356.0111111111111,356.0,356.0111111111111
3336815,,,,,,,,-1.25,-8.2421875,5.421875,-0.20703125,1.83203125,0.775390625,356.0111111111111,356.0,356.0111111111111
3336816,,,,,,,,-1.25,-8.2421875,5.421875,-0.20703125,1.83203125,0.775390625,356.0111111111111,356.0,356.0111111111111
3336817,,,,,,,,-1.25,-8.2421875,5.421875,0.296875,-0.1484375,1.5703125,356.0111111111111,356.0,356.0111111111111
3336818,,,,,,,,-1.25,-8.2421875,5.421875,0.296875,-0.1484375,1.5703125,356.0111111111111,356.0,356.0111111111111
3336819,,,,,,,,-1.25,-8.2421875,5.421875,0.623046875,0.189453125,1.560546875,356.0111111111111,356.0,356.0111111111111
3336820,36.01357599999999,129.31969116666667,98.36674543819827,130.48861867141312,1.4000000000000001,196.0,,-1.25,-8.2421875,5.421875,0.623046875,0.189453125,1.560546875,356.0111111111111,356.0,356.0111111111111
3336821,,,,,,,,-1.25,-8.2421875,5.421875,0.99609375,0.42578125,1.876953125,356.0111111111111,356.0,356.0111111111111
3336822,,,,,,,,-1.25,-8.2421875,5.421875,0.99609375,0.42578125,1.876953125,356.0111111111111,356.0,356.0111111111111
3336823,,,,,,,,-1.25,-8.2421875,5.421875,1.3125,0.72265625,2.201171875,356.0111111111111,356.0,356.0111111111111
3336824,,,,,,,,-1.25,-8.2421875,5.421875,1.3125,0.72265625,2.201171875,356.0111111111111,356.0,356.0111111111111
3336825,,,,,,,,-1.25,-8.2421875,5.421875,1.603515625,0.890625,2.046875,356.0111111111111,356.0,356.0111111111111
3336826,,,,,,,,-1.25,-8.2421875,5.421875,1.603515625,0.890625,2.046875,356.0,356.0,356.0111111111111
3336827,,,,,,,,-1.25,-8.2421875,5.421875,1.56640625,0.783203125,1.689453125,356.0,356.0,356.0111111111111
3336828,,,,,,,,-1.25,-8.2421875,5.421875,1.56640625,0.783203125,1.689453125,356.0,356.0,356.0111111111111
3336829,,,,,,,,-1.25,-8.2421875,5.421875,1.38671875,0.587890625,1.55078125,356.0,356.0,356.0111111111111
3336830,36.01357483333334,129.31969116666667,98.36674688764094,130.35916621115547,1.3,191.0,,-2.859375,5.2890625,-1.21875,1.38671875,0.587890625,1.55078125,356.0,356.0,356.0111111111111
3336831,,,,,,,,-2.859375,5.2890625,-1.21875,1.38671875,0.587890625,1.55078125,356.0,356.0,356.0111111111111
3336832,,,,,,,,-2.859375,5.2890625,-1.21875,0.7890625,0.337890625,1.27734375,356.0,356.0,356.0111111111111
3336833,,,,,,,,-2.859375,5.2890625,-1.21875,0.7890625,0.337890625,1.27734375,356.0,356.0,356.0111111111111
3336834,,,,,,,,-2.859375,5.2890625,-1.21875,0.46484375,0.01953125,0.884765625,356.0,356.0,356.0111111111111
3336835,,,,,,,,-2.859375,5.2890625,-1.21875,0.46484375,0.01953125,0.884765625,356.0,356.0,356.0111111111111
3336836,,,,,,,,-2.859375,5.2890625,-1.21875,0.28125,0.09765625,0.57421875,356.0,356.0,356.0111111111111
3336837,,,,,,,,-2.859375,5.2890625,-1.21875,0.28125,0.09765625,0.57421875,356.0,356.0,356.0111111111111
3336838,,,,,,,,-2.859375,5.2890625,-1.21875,0.166015625,0.408203125,-0.146484375,356.0,356.0,356.0111111111111
3336839,,,,,,,,-2.859375,5.2890625,-1.21875,0.166015625,0.408203125,-0.146484375,356.0,356.0,356.0111111111111
3336840,36.0135725,129.319691,98.35172507918422,130.10026112180162,1.2000000000000002,186.0,,-2.859375,5.2890625,-1.21875,0.146484375,0.291015625,-0.546875,356.0,356.0,356.0111111111111
3336841,,,,,,,,-2.859375,5.2890625,-1.21875,0.146484375,0.291015625,-0.546875,356.0,356.0,356.0111111111111
3336842,,,,,,,,-2.859375,5.2890625,-1.21875,0.10546875,0.09375,-0.916015625,356.0,356.0,356.0111111111111
3336843,,,,,,,,-2.859375,5.2890625,-1.21875,0.10546875,0.09375,-0.916015625,356.0,356.0,356.0111111111111
3336844,,,,,,,,-2.859375,5.2890625,-1.21875,0.03125,0.01953125,-1.181640625,356.0,356.0,356.0111111111111
3336845,,,,,,,,9.33984375,-13.16796875,7.73046875,0.03125,0.01953125,-1.181640625,356.0,356.0,356.0111111111111
3336846,,,,,,,,9.33984375,-13.16796875,7.73046875,0.03125,0.01953125,-1.181640625,356.0,356.0,356.0111111111111
