time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3359000,36.013580833333336,129.319681,97.4502324666903,131.02491151059692,2.2,194.0,166.0,-1.10546875,-9.25,-3.0,-0.109375,0.375,0.42578125,356.0111111111111,356.0,356.03333333333336
3359001,,,,,,,,-1.10546875,-9.25,-3.0,-0.109375,0.375,0.42578125,356.0111111111111,356.0,356.03333333333336
3359002,,,,,,,,-1.10546875,-9.25,-3.0,-0.109375,0.375,0.42578125,356.0111111111111,356.0,356.03333333333336
3359003,,,,,,,,-1.10546875,-9.25,-3.0,-0.587890625,-0.09375,0.138671875,356.0111111111111,356.0,356.03333333333336
3359004,,,,,,,,-1.10546875,-9.25,-3.0,-0.4296875,-0.8828125,0.931640625,356.0111111111111,356.0,356.03333333333336
3359005,,,,,,,,-1.10546875,-9.25,-3.0,-0.4296875,-0.8828125,0.931640625,356.0111111111111,356.0,356.03333333333336
3359006,,,,,,,,-1.10546875,-9.25,-3.0,0.302734375,-0.275390625,1.52734375,356.0111111111111,356.0,356.03333333333336
3359007,,,,,,,,-1.10546875,-9.25,-3.0,0.302734375,-0.275390625,1.52734375,356.0111111111111,356.0,356.03333333333336
3359008,,,,,,,,-1.10546875,-9.25,-3.0,1.310546875,-0.287109375,0.923828125,356.0111111111111,356.0,356.03333333333336
3359009,,,,,,,,-1.10546875,-9.25,-3.0,1.310546875,-0.287109375,0.923828125,356.0111111111111,356.0,356.03333333333336
3359010,36.01357333333333,129.31968,97.36009346320489,130.19271611799087,2.7,190.0,,-1.10546875,-9.25,-3.0,2.23046875,-0.205078125,-0.115234375,356.0111111111111,356.0,356.03333333333336
3359011,,,,,,,,-1.10546875,-9.25,-3.0,2.23046875,-0.205078125,-0.115234375,356.0111111111111,356.0,356.03333333333336
3359012,,,,,,,,-1.10546875,-9.25,-3.0,1.1484375,-0.232421875,-0.04296875,356.0111111111111,356.0,356.03333333333336
3359013,,,,,,,,-1.10546875,-9.25,-3.0,1.1484375,-0.232421875,-0.04296875,356.0111111111111,356.0,356.03333333333336
3359014,,,,,,,,-1.10546875,-9.25,-3.0,1.599609375,-0.138671875,0.859375,356.0111111111111,356.0,356.03333333333336
3359015,,,,,,,,7.4765625,-11.3671875,8.45703125,1.599609375,-0.138671875,0.859375,356.0111111111111,356.0,356.03333333333336
3359016,,,,,,,,7.4765625,-11.3671875,8.45703125,1.599609375,-0.138671875,0.859375,356.0111111111111,356.0,356.03333333333336
3359017,,,,,,,,7.4765625,-11.3671875,8.45703125,-0.9453125,-0.21875,2.451171875,356.0111111111111,356.0,356.03333333333336
3359018,,,,,,,,7.4765625,-11.3671875,8.45703125,-0.9453125,-0.21875,2.451171875,356.0111111111111,356.0,356.03333333333336
3359019,,,,,,,,7.4765625,-11.3671875,8.45703125,0.61328125,0.23046875,-0.2734375,356.0111111111111,356.0,356.03333333333336
3359020,36.01357083333333,129.31967916666665,97.28497300328105,129.91531715504962,2.7,192.0,,7.4765625,-11.3671875,8.45703125,0.61328125,0.23046875,-0.2734375,356.0111111111111,356.0,356.03333333333336
3359021,,,,,,,,7.4765625,-11.3671875,8.45703125,1.255859375,0.56640625,-0.044921875,356.0111111111111,356.0,356.03333333333336
3359022,,,,,,,,7.4765625,-11.3671875,8.45703125,1.255859375,0.56640625,-0.044921875,356.0111111111111,356.0,356.03333333333336
3359023,,,,,,,,7.4765625,-11.3671875,8.45703125,1.412109375,0.85546875,0.9609375,356.0111111111111,356.0,356.03333333333336
3359024,,,,,,,,7.4765625,-11.3671875,8.45703125,1.412109375,0.85546875,0.9609375,356.0111111111111,356.0,356.03333333333336
3359025,,,,,,,,7.4765625,-11.3671875,8.45703125,1.54296875,1.216796875,1.328125,356.0111111111111,356.0,356.03333333333336
3359026,,,,,,,,7.4765625,-11.3671875,8.45703125,1.54296875,1.216796875,1.328125,356.0111111111111,356.0,356.03333333333336
3359027,,,,,,,,7.4765625,-11.3671875,8.45703125,1.482421875,1.62890625,1.486328125,356.0111111111111,356.0,356.03333333333336
3359028,,,,,,,,7.4765625,-11.3671875,8.45703125,1.482421875,1.62890625,1.486328125,356.0,356.0,356.03333333333336
3359029,,,,,,,,7.4765625,-11.3671875,8.45703125,1.19921875,1.533203125,1.447265625,356.0,356.0,356.03333333333336
3359030,36.01356833333333,129.31967799999998,97.17980313096832,129.6379178606546,3.0,194.0,,5.05078125,-2.81640625,-6.99609375,1.19921875,1.533203125,1.447265625,356.0,356.0,356.03333333333336
3359031,,,,,,,,5.05078125,-2.81640625,-6.99609375,1.19921875,1.533203125,1.447265625,356.0,356.0,356.03333333333336
3359032,,,,,,,,5.05078125,-2.81640625,-6.99609375,0.888671875,0.609375,1.16796875,356.0,356.0,356.03333333333336
3359033,,,,,,,,5.05078125,-2.81640625,-6.99609375,0.888671875,0.609375,1.16796875,356.0,356.0,356.03333333333336
