time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3343200,36.013313000000004,129.31994833333334,121.55026946139482,101.30662612978834,1.8,276.0,166.0,2.80859375,7.51953125,-1.453125,1.517578125,0.623046875,3.033203125,356.0,355.9888888888889,356.0444444444444
3343201,,,,,,,,2.80859375,7.51953125,-1.453125,1.517578125,0.623046875,3.033203125,356.0,355.9888888888889,356.0444444444444
3343202,,,,,,,,2.80859375,7.51953125,-1.453125,-0.76171875,-0.1171875,-0.591796875,356.0,355.9888888888889,356.0444444444444
3343203,,,,,,,,2.80859375,7.51953125,-1.453125,-0.76171875,-0.1171875,-0.591796875,356.0,355.9888888888889,356.0444444444444
3343204,,,,,,,,2.80859375,7.51953125,-1.453125,0.177734375,-0.49609375,0.88671875,356.0,355.9888888888889,356.0444444444444
3343205,,,,,,,,2.80859375,7.51953125,-1.453125,0.177734375,-0.49609375,0.88671875,356.0,356.0,356.03333333333336
3343206,,,,,,,,2.80859375,7.51953125,-1.453125,0.376953125,-0.482421875,0.60546875,356.0,356.0,356.03333333333336
3343207,,,,,,,,2.80859375,7.51953125,-1.453125,0.376953125,-0.482421875,0.60546875,356.0,356.0,356.03333333333336
3343208,,,,,,,,2.80859375,7.51953125,-1.453125,0.6484375,-0.41796875,0.18359375,356.0,356.0,356.03333333333336
3343209,,,,,,,,2.80859375,7.51953125,-1.453125,0.6484375,-0.41796875,0.18359375,356.0,356.0,356.03333333333336
3343210,36.01331316666666,129.31994283333333,121.05445228464055,101.32511249131875,2.7,276.0,,2.80859375,7.51953125,-1.453125,0.791015625,-0.396484375,-0.01171875,356.0,356.0,356.03333333333336
3343211,,,,,,,,2.80859375,7.51953125,-1.453125,0.791015625,-0.396484375,-0.01171875,356.0,356.0,356.03333333333336
3343212,,,,,,,,2.80859375,7.51953125,-1.453125,0.943359375,-0.279296875,-0.091796875,356.0,356.0,356.03333333333336
3343213,,,,,,,,0.14453125,2.984375,0.1328125,0.943359375,-0.279296875,-0.091796875,356.0,356.0,356.03333333333336
3343214,,,,,,,,0.14453125,2.984375,0.1328125,0.943359375,-0.279296875,-0.091796875,356.0,356.0,356.03333333333336
3343215,,,,,,,,0.14453125,2.984375,0.1328125,1.5234375,0.15234375,0.2265625,356.0,356.0,356.03333333333336
3343216,,,,,,,,0.14453125,2.984375,0.1328125,1.5234375,0.15234375,0.2265625,356.0,356.0,356.03333333333336
