time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3309500,36.01361766666666,129.319744,103.12952272946588,135.1119754896853,0.0,65535.0,166.0,-1.08984375,-1.14453125,0.79296875,-0.21484375,-0.060546875,0.39453125,356.0111111111111,356.0,356.0111111111111
3309501,,,,,,,,-1.08984375,-1.14453125,0.79296875,-0.21484375,-0.060546875,0.39453125,356.0111111111111,356.0,356.0111111111111
3309502,,,,,,,,-1.08984375,-1.14453125,0.79296875,-0.21484375,-0.060546875,0.39453125,356.0111111111111,356.0,356.0111111111111
3309503,,,,,,,,-1.08984375,-1.14453125,0.79296875,-0.1484375,-0.30078125,0.662109375,356.0111111111111,356.0,356.0111111111111
3309504,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.025390625,-0.06640625,0.115234375,356.0111111111111,356.0,356.0111111111111
3309505,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.025390625,-0.06640625,0.115234375,356.0,356.0,356.0111111111111
3309506,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.05078125,-0.14453125,0.01953125,356.0,356.0,356.0111111111111
3309507,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.05078125,-0.14453125,0.01953125,356.0,356.0,356.0111111111111
3309508,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.07421875,-0.21875,-0.10546875,356.0,356.0,356.0111111111111
3309509,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.07421875,-0.21875,-0.10546875,356.0,356.0,356.0111111111111
3309510,36.01361716666667,129.31974433333335,103.15957277992413,135.05649621719158,0.2,92.0,,-1.08984375,-1.14453125,0.79296875,0.109375,-0.16015625,-0.21875,356.0,356.0,356.0111111111111
3309511,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.109375,-0.16015625,-0.21875,356.0111111111111,356.0,356.0111111111111
3309512,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.15234375,-0.224609375,-0.296875,356.0111111111111,356.0,356.0111111111111
3309513,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.15234375,-0.224609375,-0.296875,356.0111111111111,356.0,356.0111111111111
3309514,,,,,,,,-1.08984375,-1.14453125,0.79296875,0.21875,-0.333984375,-0.38671875,356.0111111111111,356.0,356.0111111111111
3309515,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.21875,-0.333984375,-0.38671875,356.0111111111111,356.0,356.0111111111111
3309516,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.21875,-0.333984375,-0.38671875,356.0111111111111,356.0,356.0111111111111
3309517,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.318359375,-0.3984375,-0.412109375,356.0111111111111,356.0,356.0111111111111
3309518,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.318359375,-0.3984375,-0.412109375,356.0111111111111,356.0,356.0111111111111
3309519,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.470703125,-0.29296875,-0.302734375,356.0111111111111,356.0,356.0111111111111
3309520,36.013616666666664,129.3197445,103.1745981281732,135.0010167665144,0.4,135.0,,-0.3984375,-0.4296875,-0.27734375,0.470703125,-0.29296875,-0.302734375,356.0111111111111,356.0,356.0111111111111
3309521,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.533203125,0.068359375,-0.216796875,356.0111111111111,356.0,356.0111111111111
3309522,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.533203125,0.068359375,-0.216796875,356.0111111111111,356.0,356.0111111111111
3309523,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.54296875,0.330078125,-0.185546875,356.0111111111111,356.0,356.0111111111111
3309524,,,,,,,,-0.3984375,-0.4296875,-0.27734375,0.54296875,0.330078125,-0.185546875,356.0111111111111,356.0,356.0111111111111
