time,latitude,longitude,enu_x,enu_y,speed,course,Hrage,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY
3341200,36.013551666666665,129.31968233333333,97.57046604660478,127.78860132379072,2.7,192.0,166.0,4.1640625,-9.515625,1.828125,-1.146484375,-0.541015625,0.59375,356.0,356.0,356.03333333333336
3341201,,,,,,,,4.1640625,-9.515625,1.828125,-1.146484375,-0.541015625,0.59375,356.0,356.0,356.03333333333336
3341202,,,,,,,,4.1640625,-9.515625,1.828125,2.482421875,0.978515625,-0.66015625,356.0,356.0,356.0444444444444
3341203,,,,,,,,4.1640625,-9.515625,1.828125,2.482421875,0.978515625,-0.66015625,356.0,356.0,356.0444444444444
3341204,,,,,,,,4.1640625,-9.515625,1.828125,2.083984375,1.4296875,-0.181640625,356.0,356.0,356.0444444444444
3341205,,,,,,,,3.77734375,-10.0546875,1.8515625,2.083984375,1.4296875,-0.181640625,356.0,356.0,356.0444444444444
3341206,,,,,,,,3.77734375,-10.0546875,1.8515625,2.083984375,1.4296875,-0.181640625,356.0,356.0,356.0444444444444
3341207,,,,,,,,3.77734375,-10.0546875,1.8515625,2.0234375,1.931640625,0.2890625,356.0,356.0,356.0444444444444
3341208,,,,,,,,3.77734375,-10.0546875,1.8515625,2.0234375,1.931640625,0.2890625,356.0,356.0,356.0444444444444
3341209,,,,,,,,3.77734375,-10.0546875,1.8515625,1.375,1.935546875,0.72265625,356.0,356.0,356.0444444444444
3341210,36.013545666666666,129.31968083333334,97.43525104271518,127.12284431169991,2.5,189.0,,3.77734375,-10.0546875,1.8515625,1.375,1.935546875,0.72265625,356.0,356.0,356.0444444444444
3341211,,,,,,,,3.77734375,-10.0546875,1.8515625,1.212890625,1.75390625,0.515625,356.0,356.0,356.0444444444444
3341212,,,,,,,,3.77734375,-10.0546875,1.8515625,1.212890625,1.75390625,0.515625,356.0,356.0,356.0444444444444
3341213,,,,,,,,3.77734375,-10.0546875,1.8515625,1.193359375,1.390625,0.30859375,356.0,356.0,356.0444444444444
3341214,,,,,,,,3.77734375,-10.0546875,1.8515625,1.193359375,1.390625,0.30859375,356.0,356.0,356.0444444444444
3341215,,,,,,,,3.77734375,-10.0546875,1.8515625,1.259765625,0.83984375,0.08203125,356.0,356.0,356.0444444444444
3341216,,,,,,,,3.77734375,-10.0546875,1.8515625,1.259765625,0.83984375,0.08203125,356.0,356.0,356.0444444444444
3341217,,,,,,,,3.77734375,-10.0546875,1.8515625,1.251953125,0.33984375,0.0234375,356.0,356.0,356.0444444444444
3341218,,,,,,,,3.77734375,-10.0546875,1.8515625,1.251953125,0.33984375,0.0234375,356.0,356.0,356.0444444444444
3341219,,,,,,,,3.77734375,-10.0546875,1.8515625,1.1484375,0.26171875,0.51953125,356.0,356.0,356.0444444444444
