time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3544810,36.01299483333333,129.31896716666668,33.09966869823528,66.00231461274562,2.9000000000000004,61.0,,11.2578125,-19.54296875,2.5546875,-0.2578125,0.646484375,-0.03125,-0.95703125,2.88671875,2.23046875,1.0
3544811,,,,,,,,8.8046875,-19.8671875,2.3515625,-2.244140625,-0.529296875,0.943359375,6.2421875,-19.10546875,6.40625,1.0
3544812,,,,,,,,5.6640625,-17.96484375,-0.12890625,-2.7421875,-0.748046875,1.064453125,3.1796875,-17.375,3.99609375,1.0
3544813,,,,,,,,3.203125,-15.05078125,-1.41015625,-2.95703125,-0.962890625,0.23046875,0.765625,-14.6171875,2.76953125,1.0
3544814,,,,,,,,1.63671875,-13.33984375,-1.6875,-3.0390625,-1.228515625,-0.15625,-0.73046875,-13.08984375,2.5390625,1.0
3544815,,,,,,,,0.49609375,-11.734375,-2.234375,-3.0703125,-1.4375,-0.048828125,-1.80078125,-11.67578125,2.0390625,1.0
3544816,,,,,,,,0.11328125,-10.91796875,-2.5625,-2.998046875,-1.52734375,0.060546875,-2.14453125,-10.9375,1.734375,1.0
3544817,,,,,,,,-1.3515625,-7.70703125,-3.3984375,-2.896484375,-1.44921875,0.12109375,-3.5234375,-7.91796875,0.9296875,1.0
3544818,,,,,,,,-2.07421875,-5.57421875,-4.3046875,-2.943359375,-1.19921875,0.07421875,-4.17578125,-5.9609375,0.046875,1.0
3544819,,,,,,,,-1.71484375,-3.1875,-5.7734375,-2.712890625,-1.087890625,0.1328125,-3.75390625,-3.7421875,-1.40625,1.0
3544820,36.012996666666666,129.31896933333334,33.29499053039243,66.20574062644125,2.9000000000000004,52.0,,-2.19921875,-0.76171875,-5.3984375,-2.20703125,-0.8828125,0.34765625,-4.171875,-1.48046875,-1.0234375,1.0
3544821,,,,,,,,-2.125,0.93359375,-4.35546875,-1.716796875,-0.634765625,0.7265625,-4.06640625,0.08984375,0.01171875,1.0
3544822,,,,,,,,-2.5,2.9140625,-2.546875,-1.099609375,-0.18359375,1.21875,-4.41015625,1.9296875,1.8125,1.0
3544823,,,,,,,,-2.31640625,3.375,-2.50390625,-0.892578125,-0.08984375,1.255859375,-4.2109375,2.3515625,1.84765625,1.0
3544824,,,,,,,,-2.26953125,3.91796875,-3.03125,-0.541015625,0.041015625,0.98828125,-4.17578125,2.84765625,1.3125,1.0
3544825,,,,,,,,-1.734375,4.35546875,-4.5859375,-0.46484375,0.009765625,0.54296875,-3.640625,3.23046875,-0.2578125,1.0
3544826,,,,,,,,-1.44140625,3.19921875,-5.95703125,-0.634765625,-0.087890625,0.212890625,-3.328125,2.00390625,-1.63671875,1.0
3544827,,,,,,,,-1.6484375,1.625,-6.44140625,-0.8046875,-0.185546875,0.208984375,-3.5234375,0.359375,-2.13671875,1.0
3544828,,,,,,,,-2.00390625,-0.22265625,-6.31640625,-0.890625,-0.20703125,0.455078125,-3.8671875,-1.55859375,-2.01953125,1.0
3544829,,,,,,,,-2.9296875,-2.48828125,-5.796875,-0.69140625,-0.23046875,0.849609375,-4.79296875,-3.89453125,-1.5234375,1.0
3544830,36.01299866666667,129.3189715,33.490312282342316,66.4276598524986,3.1,45.0,,-1.7890625,-2.83203125,-4.6015625,-0.234375,-0.345703125,1.125,-3.640625,-4.27734375,-0.3359375,1.0
3544831,,,,,,,,-0.6484375,-1.4375,-3.828125,0.45703125,-0.41015625,1.091796875,-2.4921875,-2.8984375,0.4296875,1.0
3544832,,,,,,,,1.26171875,0.80859375,-1.23828125,1.314453125,-0.47265625,0.69921875,-0.57421875,-0.63671875,3.03515625,1.0
3544833,,,,,,,,1.28125,0.96875,-0.41796875,1.884765625,-0.431640625,0.072265625,-0.5390625,-0.4453125,3.875,1.0
3544834,,,,,,,,0.1015625,1.76953125,0.66015625,2.1484375,-0.220703125,-0.669921875,-1.6875,0.39453125,4.98828125,1.0
3544835,,,,,,,,-0.609375,2.796875,0.30078125,2.248046875,-0.015625,-1.3984375,-2.375,1.46875,4.640625,1.0
3544836,,,,,,,,-0.47265625,2.96484375,-1.1484375,2.025390625,0.1796875,-1.607421875,-2.453125,0.81640625,3.453125,1.0
3544837,,,,,,,,-0.80078125,0.13671875,-1.1640625,1.595703125,0.10546875,-0.833984375,-2.30078125,-3.890625,2.00390625,1.0
3544838,,,,,,,,-0.2421875,-5.80859375,-3.66015625,1.40625,0.0390625,-0.271484375,-1.953125,-10.328125,1.65625,1.0
3544839,,,,,,,,-0.90234375,-20.703125,-0.390625,1.06640625,-0.298828125,1.015625,-2.60546875,-21.9375,4.03125,1.0
3544840,36.01299983333333,129.3189745,33.76075845081742,66.55711333636205,2.8000000000000003,54.0,,7.2890625,-49.6484375,9.70703125,0.669921875,-0.744140625,2.03125,-3.640625,-4.27734375,-0.3359375,1.0
3544841,,,,,,,,16.6953125,-25.0859375,7.65625,0.962890625,-0.552734375,1.6640625,15.015625,-26.265625,12.1171875,1.0
3544842,,,,,,,,4.0390625,-18.19140625,0.24609375,2.8984375,0.169921875,-0.1796875,-3.06640625,-17.71875,6.0234375,1.0
3544843,,,,,,,,-9.59765625,-14.5859375,0.2890625,1.076171875,0.654296875,-3.66015625,-12.14453125,-16.38671875,3.2265625,1.0
3544844,,,,,,,,-10.49609375,-15.91015625,-2.78125,1.06640625,0.79296875,-3.53515625,-9.65625,-17.41796875,-0.94921875,1.0
