time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3454050,36.01301433333333,129.31895766666668,32.243246269146894,68.16601664081915,3.4000000000000004,236.0,,2.17578125,2.390625,3.14453125,-0.56640625,-0.484375,0.77734375,-4.4296875,1.5,-1.2265625,1.0
3454051,,,,,,,,0.83203125,-2.22265625,6.91015625,1.48828125,-0.48046875,-0.322265625,0.89453125,-1.94921875,8.5390625,1.0
3454052,,,,,,,,1.40625,-8.18359375,6.80078125,1.294921875,-0.49609375,0.150390625,1.46875,-7.92578125,8.42578125,1.0
3454053,,,,,,,,10.6015625,-30.71484375,9.71875,1.1875,-0.685546875,1.287109375,10.6640625,-30.484375,11.3359375,1.0
3454054,,,,,,,,20.99609375,-64.3984375,17.3515625,0.484375,-0.916015625,2.97265625,21.08203125,-64.234375,18.9609375,1.0
3454055,,,,,,,,1.26171875,-20.359375,8.1875,-4.2890625,-0.623046875,0.33203125,1.35546875,-20.3359375,9.8046875,1.0
3454056,,,,,,,,-9.5859375,-12.59765625,10.1015625,-2.2421875,0.0625,-2.8515625,-9.484375,-12.67578125,11.71875,1.0
3454057,,,,,,,,-13.9375,-7.875,5.390625,-1.90625,0.638671875,-5.0390625,-13.8515625,-8.0390625,7.0078125,1.0
3454058,,,,,,,,-11.44921875,-10.9140625,-2.23046875,0.912109375,-0.310546875,-3.7890625,-11.36328125,-11.140625,-0.61328125,1.0
3454059,,,,,,,,-7.36328125,-16.36328125,-0.890625,1.640625,-0.8125,-0.78125,-7.26171875,-16.62109375,0.7265625,1.0
3454060,36.013013,129.3189545,31.957775381039973,68.01806994336084,3.1,239.0,,-7.3359375,-17.00390625,1.25390625,-0.56640625,-0.484375,0.77734375,-4.4296875,1.5,-1.2265625,1.0
3454061,,,,,,,,-2.30078125,-17.76953125,0.86328125,0.970703125,0.33984375,1.42578125,-2.20703125,-18.11328125,2.48828125,1.0
3454062,,,,,,,,2.12109375,-15.78515625,2.38671875,2.169921875,0.708984375,1.05859375,2.19921875,-16.16015625,4.01953125,1.0
3454063,,,,,,,,5.4375,-13.30859375,4.90234375,2.75390625,1.240234375,1.001953125,5.4921875,-13.703125,6.55078125,1.0
3454064,,,,,,,,4.85546875,-11.84765625,4.15625,2.546875,1.455078125,1.00390625,4.87890625,-12.25390625,5.8203125,1.0
3454065,,,,,,,,2.58984375,-11.125,0.88671875,1.603515625,1.396484375,0.708984375,2.58203125,-11.56640625,2.56640625,1.0
3454066,,,,,,,,1.625,-9.6328125,-0.69140625,0.677734375,1.173828125,0.2890625,1.5859375,-10.11328125,0.99609375,1.0
3454067,,,,,,,,1.265625,-7.4765625,-1.24609375,0.390625,1.005859375,0.296875,1.203125,-8.0,0.45703125,1.0
3454068,,,,,,,,1.94140625,-5.0078125,-1.48046875,0.431640625,0.70703125,0.68359375,1.85546875,-5.5859375,0.23046875,1.0
