time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3321460,36.013022666666664,129.31896483333333,32.889309717894776,69.09067938643504,2.9000000000000004,234.0,,-2.05078125,-5.01171875,6.94921875,-2.353515625,-2.22265625,0.7421875,-2.76953125,-11.4140625,1.94921875,1.0
3321461,,,,,,,,-2.51171875,-3.1953125,5.85546875,-2.22265625,-2.09765625,0.568359375,-3.6875,-8.27734375,-0.1171875,1.0
3321462,,,,,,,,-3.3828125,-0.109375,3.5390625,-2.421875,-1.791015625,0.2734375,-4.375,-6.3203125,-1.6484375,1.0
3321463,,,,,,,,-3.60546875,0.875,2.6640625,-2.5625,-1.642578125,0.1796875,-4.64453125,-5.29296875,-2.5703125,1.0
3321464,,,,,,,,-3.94921875,3.9375,2.09375,-2.796875,-1.3671875,0.23828125,-5.06640625,-2.109375,-3.2578125,1.0
3321465,,,,,,,,-3.82421875,6.296875,2.66796875,-2.994140625,-1.109375,0.638671875,-5.02734375,0.3828125,-2.80078125,1.0
3321466,,,,,,,,-3.046875,8.796875,4.54296875,-2.6953125,-0.9140625,1.36328125,-4.4140625,3.1015625,-1.11328125,1.0
3321467,,,,,,,,-1.34375,8.2109375,4.9140625,-1.78125,-0.943359375,1.595703125,-2.921875,2.71875,-0.8828125,1.0
3321468,,,,,,,,-1.01171875,7.7578125,4.96484375,-1.384765625,-0.943359375,1.603515625,-2.6484375,2.296875,-0.84765625,1.0
3321469,,,,,,,,-0.6796875,6.23046875,4.8203125,-0.630859375,-0.884765625,1.599609375,-2.4609375,0.83984375,-1.0,1.0
3321470,36.013021333333334,129.318962,32.63388849067341,68.9427327785881,3.0,237.0,,-2.046875,1.94140625,5.37890625,0.017578125,-0.4609375,1.60546875,-4.0703125,-3.41015625,-0.38671875,1.0
3321471,,,,,,,,-2.52734375,1.6640625,6.56640625,0.0078125,-0.23828125,1.435546875,-4.640625,-3.6796875,0.83984375,1.0
3321472,,,,,,,,-1.9453125,2.96875,7.23828125,-0.025390625,-0.185546875,1.2265625,-4.11328125,-2.375,1.52734375,1.0
