time,latitude,longitude,enu_x,enu_y,speed,course,ecg,accX,accY,accZ,gyrX,gyrY,gyrZ,eulR,eulP,eulY,validity
3354550,36.0130435,129.3189925,35.383418916197584,71.40233995935414,2.9000000000000004,39.0,,5.0859375,-19.76953125,-6.66015625,3.28515625,1.546875,-0.02734375,5.0859375,-19.765625,3.13671875,1.0
3354551,,,,,,,,6.1953125,-17.35546875,-4.8984375,4.140625,1.748046875,0.18359375,6.1953125,-17.3515625,4.8984375,1.0
3354552,,,,,,,,3.70703125,-14.05859375,-9.53515625,3.833984375,1.8984375,-0.048828125,3.70703125,-14.05859375,0.265625,1.0
3354553,,,,,,,,3.20703125,-11.5703125,-12.0625,3.404296875,2.068359375,-0.384765625,3.20703125,-11.57421875,-2.26171875,1.0
3354554,,,,,,,,4.01171875,-7.43359375,-15.08984375,3.30859375,1.978515625,-0.31640625,4.01171875,-7.4296875,-5.2890625,1.0
3354555,,,,,,,,4.05078125,-4.98046875,-14.36328125,3.255859375,1.890625,0.34375,4.05078125,-4.9765625,-4.5625,1.0
3354556,,,,,,,,3.66796875,-2.68359375,-12.5625,3.251953125,1.7890625,0.84375,3.6640625,-2.68359375,-2.76171875,1.0
3354557,,,,,,,,3.09375,-1.80078125,-10.80078125,3.181640625,1.48828125,1.673828125,3.09765625,-1.80078125,-1.0,1.0
3354558,,,,,,,,3.3984375,-2.0703125,-10.875,2.94921875,1.16796875,1.904296875,3.3984375,-2.0703125,-1.07421875,1.0
3354559,,,,,,,,3.8984375,-2.03125,-10.72265625,2.63671875,0.880859375,1.65625,3.90234375,-2.03125,-0.921875,1.0
3354560,36.01304583333333,129.31899266666667,35.398442678519956,71.66124491851504,3.0,30.0,,4.5859375,0.0,-10.30078125,2.435546875,0.5078125,1.484375,4.58984375,0.0,-0.5,1.0
3354561,,,,,,,,5.23828125,0.99609375,-10.33984375,2.326171875,0.244140625,1.421875,5.234375,0.99609375,-0.5390625,1.0
3354562,,,,,,,,6.76953125,0.6875,-9.83984375,2.21484375,-0.080078125,1.19140625,6.765625,0.6875,-0.04296875,1.0
3354563,,,,,,,,7.19140625,0.53515625,-9.53515625,2.18359375,-0.15625,1.1484375,7.19140625,0.53515625,0.265625,1.0
3354564,,,,,,,,7.65234375,-0.34765625,-8.69140625,1.994140625,-0.376953125,1.041015625,7.65234375,-0.34765625,1.109375,1.0
3354565,,,,,,,,6.04296875,-1.41796875,-9.421875,1.564453125,-0.58203125,0.794921875,6.0390625,-1.41796875,0.37890625,1.0
3354566,,,,,,,,3.20703125,-0.84375,-9.6875,0.9453125,-0.65625,0.40234375,3.20703125,-0.84375,0.11328125,1.0
3354567,,,,,,,,0.44921875,0.45703125,-8.5390625,0.236328125,-0.5,0.138671875,0.44921875,0.45703125,1.26171875,1.0
3354568,,,,,,,,-0.8515625,1.03125,-7.58203125,-0.1484375,-0.357421875,0.060546875,-0.8515625,1.03125,2.22265625,1.0
3354569,,,,,,,,-2.84375,1.4921875,-6.69921875,-0.71875,-0.080078125,-0.033203125,-2.84375,1.4921875,3.1015625,1.0
3354570,36.0130485,129.318994,35.518639929199864,71.9571367169289,3.1,24.0,,-2.69140625,1.9921875,-6.31640625,-0.521484375,0.181640625,-0.0703125,-2.69140625,1.9921875,3.484375,1.0
3354571,,,,,,,,-1.6953125,2.60546875,-6.43359375,-0.01171875,0.322265625,-0.1484375,-1.6953125,2.60546875,3.37109375,1.0
3354572,,,,,,,,0.02734375,4.13671875,-6.66015625,0.5625,0.49609375,-0.650390625,0.02734375,4.1328125,3.13671875,1.0
